,Response,Test Stim,Test Speed,Correct,Time
0,right,log,-32.0,False,2.0696067810058594
1,right,mirror,0.0,False,0.7532021999359131
2,left,mirror,-16.0,True,0.6624808311462402
3,right,log,32.0,True,0.42993783950805664
4,left,mirror,24.0,False,0.405925989151001
5,right,mirror,40.0,True,0.40915608406066895
6,left,mirror,8.0,False,0.5703549385070801
7,right,log,32.0,True,0.38094282150268555
8,left,log,0.0,False,0.658973217010498
9,right,log,24.0,True,0.5358221530914307
10,left,mirror,-32.0,True,0.5199768543243408
11,right,mirror,16.0,True,0.6929349899291992
12,right,mirror,40.0,True,0.5378730297088623
13,right,mirror,32.0,True,0.519110918045044
14,right,log,24.0,True,0.4941260814666748
15,right,log,24.0,True,0.4650461673736572
16,right,log,32.0,True,0.5742270946502686
17,left,mirror,8.0,False,1.4567978382110596
18,left,mirror,0.0,False,0.8784770965576172
19,right,log,0.0,False,0.7790100574493408
20,right,log,24.0,True,0.9623110294342041
21,right,log,32.0,True,0.49579906463623047
22,right,mirror,32.0,True,2.9312829971313477
23,right,log,0.0,False,0.5412490367889404
24,right,log,24.0,True,0.5962989330291748
25,left,mirror,-32.0,True,0.7371220588684082
26,right,mirror,40.0,True,0.47627902030944824
27,right,mirror,8.0,True,0.45476627349853516
28,left,log,-40.0,True,0.47098708152770996
29,right,mirror,0.0,False,0.5816440582275391
30,left,mirror,-16.0,True,0.43624305725097656
31,left,log,-24.0,True,0.7124528884887695
32,right,log,0.0,False,0.4487128257751465
33,right,log,16.0,True,0.45581603050231934
34,left,log,-32.0,True,0.41123294830322266
35,right,mirror,24.0,True,0.5041928291320801
36,left,mirror,-16.0,True,0.5394511222839355
37,right,mirror,0.0,False,0.5123662948608398
38,right,log,32.0,True,0.41681909561157227
39,left,log,32.0,False,1.984602928161621
40,left,log,-40.0,True,0.4229099750518799
41,right,log,0.0,False,0.6096198558807373
42,right,log,16.0,True,0.9487662315368652
43,right,log,40.0,True,0.5116500854492188
44,right,log,24.0,True,0.4806849956512451
45,right,mirror,24.0,True,0.42612600326538086
46,left,mirror,-24.0,True,0.6151130199432373
47,right,mirror,24.0,True,0.4595062732696533
48,right,log,-24.0,False,0.3714439868927002
49,right,log,8.0,True,0.48232007026672363
50,right,log,8.0,True,0.5854308605194092
51,left,log,-40.0,True,0.45334815979003906
52,left,mirror,-32.0,True,0.41884589195251465
53,right,mirror,24.0,True,1.1901330947875977
54,left,mirror,-40.0,True,0.4623231887817383
55,right,log,-24.0,False,0.42308878898620605
56,left,mirror,-24.0,True,0.6222500801086426
57,right,mirror,16.0,True,0.41667890548706055
58,right,log,8.0,True,0.3421790599822998
59,left,log,-8.0,True,0.7488570213317871
60,right,mirror,32.0,True,0.4972269535064697
61,right,mirror,24.0,True,0.47438693046569824
62,right,mirror,24.0,True,0.4243948459625244
63,right,mirror,-40.0,False,0.39528512954711914
64,left,log,-32.0,True,0.44289398193359375
65,left,mirror,-32.0,True,0.41803598403930664
66,left,log,-16.0,True,0.5403008460998535
67,right,mirror,32.0,True,0.4441070556640625
68,left,mirror,-24.0,True,0.6141929626464844
69,left,log,-32.0,True,0.47824716567993164
70,left,mirror,-16.0,True,0.5738179683685303
71,left,log,-16.0,True,0.5130751132965088
72,right,mirror,32.0,True,0.4371819496154785
73,left,log,16.0,False,0.5358426570892334
74,right,mirror,8.0,True,0.5776419639587402
75,right,log,32.0,True,0.37157416343688965
76,right,log,8.0,True,0.6933891773223877
77,right,log,24.0,True,0.4641880989074707
78,left,log,-24.0,True,0.49481201171875
79,right,mirror,40.0,True,0.3899061679840088
80,left,mirror,0.0,False,0.5921599864959717
81,left,mirror,-16.0,True,0.5396342277526855
82,right,log,40.0,True,0.607907772064209
83,left,log,16.0,False,0.4225449562072754
84,left,mirror,-40.0,True,0.42987895011901855
85,left,mirror,-40.0,True,1.7975537776947021
86,left,log,8.0,False,0.5440309047698975
87,right,mirror,-40.0,False,1.9904658794403076
88,right,mirror,40.0,True,0.49915528297424316
89,right,mirror,8.0,True,0.0992281436920166
90,left,log,-16.0,True,0.7036080360412598
91,right,log,32.0,True,0.5682129859924316
92,right,log,16.0,True,0.6540088653564453
93,right,log,0.0,False,0.690479040145874
94,left,log,-32.0,True,0.5420470237731934
95,left,log,-16.0,True,5.086134910583496
96,left,log,8.0,False,2.928696870803833
97,left,log,-24.0,True,3.904587984085083
98,left,mirror,24.0,False,0.5006380081176758
99,left,mirror,16.0,False,0.5587480068206787
100,left,mirror,-32.0,True,6.073801755905151
101,right,mirror,32.0,True,0.4236948490142822
102,left,log,-40.0,True,0.43868494033813477
103,left,log,0.0,False,0.5306351184844971
104,left,log,-24.0,True,4.107420921325684
105,left,log,-8.0,True,1.0730228424072266
106,right,mirror,32.0,True,1.1924409866333008
107,left,mirror,-32.0,True,0.3795139789581299
108,right,mirror,24.0,True,0.6058948040008545
109,right,mirror,8.0,True,0.5642499923706055
110,left,mirror,-8.0,True,0.5200920104980469
111,right,mirror,32.0,True,0.5531718730926514
112,left,log,-16.0,True,0.5350921154022217
113,right,mirror,16.0,True,0.7392618656158447
114,right,log,40.0,True,0.5430018901824951
115,left,log,-16.0,True,0.34621191024780273
116,left,mirror,-40.0,True,0.40868711471557617
117,right,log,40.0,True,0.6381828784942627
118,left,log,-8.0,True,0.5540771484375
119,right,mirror,16.0,True,0.7463541030883789
120,right,log,32.0,True,0.8383450508117676
121,right,mirror,24.0,True,0.6357369422912598
122,right,mirror,40.0,True,0.603687047958374
123,left,log,-8.0,True,0.570626974105835
124,left,mirror,-32.0,True,0.46016812324523926
125,left,mirror,-8.0,True,0.5488569736480713
126,left,log,0.0,False,0.5354409217834473
127,left,mirror,-16.0,True,0.43480777740478516
128,right,log,16.0,True,1.2572081089019775
129,right,mirror,-8.0,False,2.548922061920166
130,left,log,32.0,False,1.5156588554382324
131,right,mirror,-16.0,False,9.987115144729614
132,left,mirror,0.0,False,0.766211986541748
133,left,mirror,-24.0,True,0.526517391204834
134,right,mirror,16.0,True,0.5892419815063477
135,right,mirror,-16.0,False,0.36879801750183105
136,left,log,-24.0,True,0.56746506690979
137,left,log,0.0,False,0.5213308334350586
138,right,log,0.0,False,0.7309339046478271
139,left,log,-32.0,True,0.5294950008392334
140,right,log,-32.0,False,0.5814580917358398
141,left,log,-40.0,True,0.4511442184448242
142,left,log,-40.0,True,0.46984171867370605
143,right,mirror,24.0,True,0.47017383575439453
144,right,log,16.0,True,0.5013701915740967
145,right,log,40.0,True,0.47376012802124023
146,left,mirror,-40.0,True,0.6824748516082764
147,left,log,-32.0,True,0.5689277648925781
148,right,mirror,-8.0,False,0.6198267936706543
149,right,log,40.0,True,0.4263291358947754
150,left,log,-24.0,True,0.7375009059906006
151,left,mirror,-16.0,True,0.5016379356384277
152,left,mirror,-8.0,True,0.754612922668457
153,right,log,8.0,True,0.43578290939331055
154,left,log,-32.0,True,0.9448330402374268
155,left,log,-24.0,True,1.185143232345581
156,right,log,40.0,True,0.45033979415893555
157,left,mirror,-40.0,True,0.4603159427642822
158,left,mirror,-16.0,True,0.48914575576782227
159,left,log,-40.0,True,0.44086408615112305
160,right,log,8.0,True,0.5645980834960938
