,Response,Test Stim,Test Speed,Correct,Time,Stim Time
442,right,log,-32.0,False,0.4338822364807129,0.48571428571428565
443,left,log,0.0,False,0.466641902923584,0.48571428571428565
444,left,mirror,-24.0,True,0.5281369686126709,0.48571428571428565
445,right,log,24.0,True,0.6973209381103516,0.48571428571428565
446,left,mirror,32.0,False,0.5114231109619141,0.48571428571428565
447,right,mirror,8.0,True,0.34978723526000977,0.48571428571428565
448,left,log,32.0,False,0.3654026985168457,0.48571428571428565
449,right,log,8.0,True,5.153167963027954,0.48571428571428565
450,right,mirror,0.0,False,0.4645371437072754,0.48571428571428565
451,left,mirror,0.0,False,0.4156520366668701,0.48571428571428565
452,right,mirror,0.0,False,0.39965200424194336,0.48571428571428565
453,left,mirror,-40.0,True,0.46600794792175293,0.48571428571428565
454,right,log,24.0,True,0.39867496490478516,0.48571428571428565
455,right,mirror,16.0,True,3.683929681777954,0.48571428571428565
456,right,mirror,0.0,False,0.5423758029937744,0.48571428571428565
457,left,log,-8.0,True,0.5251960754394531,0.48571428571428565
458,right,mirror,16.0,True,0.5810272693634033,0.48571428571428565
459,left,mirror,-40.0,True,0.5225870609283447,0.48571428571428565
460,right,mirror,40.0,True,0.5035650730133057,0.48571428571428565
461,right,mirror,-32.0,False,0.48408007621765137,0.48571428571428565
462,right,mirror,24.0,True,0.49912405014038086,0.48571428571428565
463,right,mirror,40.0,True,0.4491560459136963,0.48571428571428565
464,left,log,40.0,False,0.5001351833343506,0.48571428571428565
465,right,mirror,24.0,True,0.6060240268707275,0.48571428571428565
466,right,log,-32.0,False,13.049892902374268,0.48571428571428565
467,left,mirror,-24.0,True,0.5107488632202148,0.48571428571428565
468,left,log,-32.0,True,0.6406359672546387,0.48571428571428565
469,right,log,16.0,True,0.33271193504333496,0.48571428571428565
470,right,mirror,-16.0,False,0.3647899627685547,0.48571428571428565
471,left,log,40.0,False,0.4165000915527344,0.48571428571428565
472,right,mirror,-32.0,False,0.31725478172302246,0.48571428571428565
473,left,mirror,-40.0,True,0.5032558441162109,0.48571428571428565
474,right,log,-32.0,False,0.4167191982269287,0.48571428571428565
475,left,mirror,16.0,False,0.4826219081878662,0.48571428571428565
476,left,mirror,-32.0,True,0.5441608428955078,0.48571428571428565
477,right,mirror,-40.0,False,0.4999401569366455,0.48571428571428565
478,right,log,-32.0,False,11.35344123840332,0.48571428571428565
479,left,log,16.0,False,0.5781412124633789,0.48571428571428565
480,right,log,-8.0,False,0.40003395080566406,0.48571428571428565
481,left,log,-8.0,True,0.26599907875061035,0.48571428571428565
482,right,log,-8.0,False,0.4331231117248535,0.48571428571428565
483,left,log,-16.0,True,10.659760236740112,0.48571428571428565
484,left,log,-40.0,True,0.41547489166259766,0.48571428571428565
485,left,mirror,24.0,False,0.4497218132019043,0.48571428571428565
486,left,mirror,-16.0,True,3.834520101547241,0.48571428571428565
487,right,mirror,24.0,True,0.4975559711456299,0.48571428571428565
488,left,log,32.0,False,0.40021491050720215,0.48571428571428565
489,left,log,-32.0,True,0.5313079357147217,0.48571428571428565
490,right,log,-24.0,False,0.6206550598144531,0.48571428571428565
491,left,log,16.0,False,5.964385986328125,0.48571428571428565
492,right,mirror,-32.0,False,0.6421160697937012,0.48571428571428565
493,right,mirror,24.0,True,22.841795682907104,0.48571428571428565
494,left,log,-16.0,True,7.2978198528289795,0.48571428571428565
495,right,log,8.0,True,1.0347709655761719,0.48571428571428565
496,left,mirror,24.0,False,0.5607700347900391,0.48571428571428565
497,left,log,8.0,False,80.77376413345337,0.48571428571428565
498,right,mirror,24.0,True,0.44730496406555176,0.48571428571428565
499,left,mirror,-32.0,True,0.43341898918151855,0.48571428571428565
500,right,log,40.0,True,0.30087900161743164,0.48571428571428565
501,left,log,8.0,False,0.4668748378753662,0.48571428571428565
502,right,log,32.0,True,0.38268208503723145,0.48571428571428565
503,left,log,0.0,False,0.5472118854522705,0.48571428571428565
504,right,log,32.0,True,0.45037221908569336,0.48571428571428565
505,right,mirror,0.0,False,0.4827461242675781,0.48571428571428565
506,left,log,40.0,False,29.084738969802856,0.48571428571428565
507,right,mirror,-8.0,False,0.47977185249328613,0.48571428571428565
508,left,mirror,0.0,False,0.41629791259765625,0.48571428571428565
509,left,mirror,-16.0,True,0.50022292137146,0.48571428571428565
510,right,mirror,8.0,True,0.44954895973205566,0.48571428571428565
511,left,mirror,40.0,False,0.43368005752563477,0.48571428571428565
512,right,mirror,16.0,True,0.4000530242919922,0.48571428571428565
513,right,log,16.0,True,0.4495251178741455,0.48571428571428565
514,left,log,-24.0,True,0.3993949890136719,0.48571428571428565
515,right,log,-24.0,False,0.398651123046875,0.48571428571428565
516,left,mirror,-16.0,True,0.5178451538085938,0.48571428571428565
517,right,log,40.0,True,0.4505727291107178,0.48571428571428565
518,left,log,-24.0,True,0.46579790115356445,0.48571428571428565
519,right,log,0.0,False,0.3162539005279541,0.48571428571428565
520,left,mirror,-24.0,True,0.4668600559234619,0.48571428571428565
521,left,mirror,-40.0,True,11.656772136688232,0.48571428571428565
522,left,log,-8.0,True,0.4643878936767578,0.48571428571428565
523,right,mirror,40.0,True,0.41680002212524414,0.48571428571428565
524,left,log,8.0,False,0.400158166885376,0.48571428571428565
525,right,log,24.0,True,0.36586976051330566,0.48571428571428565
526,right,mirror,40.0,True,0.4667017459869385,0.48571428571428565
527,left,log,24.0,False,0.3993690013885498,0.48571428571428565
528,right,mirror,40.0,True,0.49909210205078125,0.48571428571428565
529,right,log,0.0,False,0.4169001579284668,0.48571428571428565
530,left,mirror,-8.0,True,0.44925498962402344,0.48571428571428565
531,right,log,0.0,False,0.38295865058898926,0.48571428571428565
532,left,log,8.0,False,0.3328089714050293,0.48571428571428565
533,left,mirror,-8.0,True,0.48305296897888184,0.48571428571428565
534,right,mirror,-16.0,False,0.49964118003845215,0.48571428571428565
535,left,log,0.0,False,0.4831209182739258,0.48571428571428565
536,left,log,0.0,False,0.46660304069519043,0.48571428571428565
537,right,mirror,32.0,True,3.4649438858032227,0.48571428571428565
538,left,mirror,-24.0,True,0.5934758186340332,0.48571428571428565
539,right,log,16.0,True,0.46599721908569336,0.48571428571428565
540,left,mirror,-40.0,True,0.5164506435394287,0.48571428571428565
541,right,log,8.0,True,0.5056290626525879,0.48571428571428565
542,right,log,-8.0,False,0.3996009826660156,0.48571428571428565
543,left,mirror,-24.0,True,0.41685009002685547,0.48571428571428565
544,left,log,-24.0,True,0.39970898628234863,0.48571428571428565
545,right,log,24.0,True,0.4829287528991699,0.48571428571428565
546,left,mirror,-40.0,True,0.43234705924987793,0.48571428571428565
547,right,mirror,40.0,True,0.48195624351501465,0.48571428571428565
548,left,log,-32.0,True,0.4166100025177002,0.48571428571428565
549,right,log,8.0,True,0.5395398139953613,0.48571428571428565
550,left,log,-24.0,True,0.40021514892578125,0.48571428571428565
551,left,mirror,-24.0,True,0.4828469753265381,0.48571428571428565
552,left,log,-24.0,True,0.40003395080566406,0.48571428571428565
553,left,log,-32.0,True,0.4987189769744873,0.48571428571428565
554,right,mirror,-24.0,False,0.46526193618774414,0.48571428571428565
555,right,mirror,0.0,False,0.7028169631958008,0.48571428571428565
556,left,log,32.0,False,3.5836217403411865,0.48571428571428565
557,right,log,24.0,True,0.4330098628997803,0.48571428571428565
558,left,mirror,-24.0,True,0.4833672046661377,0.48571428571428565
559,right,mirror,-8.0,False,0.41640186309814453,0.48571428571428565
560,left,mirror,0.0,False,0.3487589359283447,0.48571428571428565
561,right,log,24.0,True,0.31612730026245117,0.48571428571428565
562,left,mirror,-16.0,True,0.399763822555542,0.48571428571428565
563,right,log,-32.0,False,0.350506067276001,0.48571428571428565
564,left,mirror,8.0,False,0.382291316986084,0.48571428571428565
565,right,log,-32.0,False,0.36661410331726074,0.48571428571428565
566,left,mirror,0.0,False,2.285504102706909,0.48571428571428565
567,left,mirror,-40.0,True,0.7391848564147949,0.48571428571428565
568,left,log,-40.0,True,0.3669929504394531,0.48571428571428565
569,left,log,0.0,False,0.4665980339050293,0.48571428571428565
570,left,mirror,-8.0,True,0.38384103775024414,0.48571428571428565
571,right,log,-16.0,False,0.30033016204833984,0.48571428571428565
572,left,mirror,-16.0,True,5.1035051345825195,0.48571428571428565
573,right,mirror,24.0,True,0.5568490028381348,0.48571428571428565
574,left,log,-24.0,True,0.3825221061706543,0.48571428571428565
575,right,mirror,16.0,True,0.3336191177368164,0.48571428571428565
576,left,mirror,40.0,False,0.26633596420288086,0.48571428571428565
577,right,mirror,-16.0,False,0.2824859619140625,0.48571428571428565
578,right,mirror,40.0,True,0.4481637477874756,0.48571428571428565
579,right,mirror,40.0,True,0.4489591121673584,0.48571428571428565
580,left,mirror,8.0,False,0.3651540279388428,0.48571428571428565
581,right,mirror,-8.0,False,0.36617302894592285,0.48571428571428565
582,left,mirror,-40.0,True,0.8109829425811768,0.48571428571428565
583,left,log,-24.0,True,0.6926612854003906,0.48571428571428565
584,right,mirror,32.0,True,0.5008749961853027,0.48571428571428565
585,right,mirror,24.0,True,0.3828139305114746,0.48571428571428565
586,right,mirror,32.0,True,0.4331831932067871,0.48571428571428565
587,left,mirror,16.0,False,0.3482680320739746,0.48571428571428565
588,right,mirror,40.0,True,0.3992459774017334,0.48571428571428565
589,left,mirror,-32.0,True,0.4330008029937744,0.48571428571428565
590,left,log,-40.0,True,0.4983839988708496,0.48571428571428565
591,right,log,24.0,True,0.49973106384277344,0.48571428571428565
592,left,log,0.0,False,0.3995640277862549,0.48571428571428565
593,right,mirror,16.0,True,0.34940409660339355,0.48571428571428565
594,right,mirror,24.0,True,0.449862003326416,0.48571428571428565
595,left,log,-40.0,True,0.3996860980987549,0.48571428571428565
596,left,log,-8.0,True,0.3823850154876709,0.48571428571428565
597,right,log,32.0,True,0.41647815704345703,0.48571428571428565
598,left,mirror,-16.0,True,0.49939894676208496,0.48571428571428565
599,left,log,-24.0,True,0.4487740993499756,0.48571428571428565
600,left,mirror,-8.0,True,0.4328770637512207,0.48571428571428565
601,right,log,8.0,True,0.45059823989868164,0.48571428571428565
602,left,log,-32.0,True,0.3827049732208252,0.48571428571428565
603,right,mirror,40.0,True,0.36601805686950684,0.48571428571428565
604,left,mirror,24.0,False,0.46645307540893555,0.48571428571428565
605,right,mirror,-16.0,False,0.3992888927459717,0.48571428571428565
606,left,log,-16.0,True,0.49938106536865234,0.48571428571428565
607,left,mirror,-16.0,True,0.4825291633605957,0.48571428571428565
608,left,log,0.0,False,0.43314099311828613,0.48571428571428565
609,left,mirror,40.0,False,0.4835970401763916,0.48571428571428565
610,left,mirror,-24.0,True,0.44982409477233887,0.48571428571428565
611,right,log,32.0,True,0.4331319332122803,0.48571428571428565
612,left,log,-24.0,True,0.38274383544921875,0.48571428571428565
613,left,log,-8.0,True,0.46600914001464844,0.48571428571428565
614,left,mirror,-40.0,True,3.6515839099884033,0.48571428571428565
615,right,mirror,8.0,True,0.5273199081420898,0.48571428571428565
616,left,log,16.0,False,0.4997739791870117,0.48571428571428565
617,right,mirror,32.0,True,0.4494619369506836,0.48571428571428565
618,left,log,-16.0,True,0.51171875,0.48571428571428565
619,right,log,40.0,True,0.5339651107788086,0.48571428571428565
620,right,log,40.0,True,0.5362110137939453,0.48571428571428565
621,left,log,-16.0,True,4.826833963394165,0.48571428571428565
622,left,mirror,-24.0,True,0.63802170753479,0.48571428571428565
623,left,mirror,0.0,False,3.413869857788086,0.48571428571428565
624,right,mirror,16.0,True,0.5849809646606445,0.48571428571428565
625,left,mirror,-16.0,True,0.5180618762969971,0.48571428571428565
626,right,log,8.0,True,0.642219066619873,0.48571428571428565
627,right,log,32.0,True,4.101545095443726,0.48571428571428565
628,right,log,0.0,False,0.4825589656829834,0.48571428571428565
629,left,mirror,-8.0,True,0.466555118560791,0.48571428571428565
630,right,log,16.0,True,0.4509999752044678,0.48571428571428565
631,left,mirror,0.0,False,0.4175851345062256,0.48571428571428565
632,right,log,-8.0,False,0.4333958625793457,0.48571428571428565
633,right,mirror,16.0,True,0.5243639945983887,0.48571428571428565
634,left,mirror,-16.0,True,5.01891827583313,0.48571428571428565
635,left,log,-24.0,True,0.4980189800262451,0.48571428571428565
636,left,log,-40.0,True,0.4997520446777344,0.48571428571428565
637,left,log,-32.0,True,0.4827897548675537,0.48571428571428565
638,right,mirror,-40.0,False,0.5194289684295654,0.48571428571428565
639,right,mirror,-16.0,False,0.642092227935791,0.48571428571428565
640,left,log,16.0,False,0.6041667461395264,0.48571428571428565
641,right,log,0.0,False,1.6021037101745605,0.48571428571428565
642,left,log,32.0,False,0.5348250865936279,0.48571428571428565
643,right,mirror,40.0,True,3.751410961151123,0.48571428571428565
644,left,mirror,0.0,False,0.5718209743499756,0.48571428571428565
645,right,log,40.0,True,0.46663999557495117,0.48571428571428565
646,left,log,8.0,False,0.4827120304107666,0.48571428571428565
647,right,log,-24.0,False,0.38225507736206055,0.48571428571428565
648,left,mirror,-16.0,True,0.7503271102905273,0.48571428571428565
649,left,log,-24.0,True,0.2493422031402588,0.48571428571428565
650,right,log,24.0,True,0.41620373725891113,0.48571428571428565
651,right,mirror,-16.0,False,0.41562914848327637,0.48571428571428565
652,left,log,-32.0,True,0.48259425163269043,0.48571428571428565
653,left,mirror,-24.0,True,0.39934420585632324,0.48571428571428565
654,left,mirror,0.0,False,0.383547306060791,0.48571428571428565
655,left,log,32.0,False,3.609455108642578,0.48571428571428565
656,right,log,16.0,True,0.5243990421295166,0.48571428571428565
657,left,log,16.0,False,0.4333469867706299,0.48571428571428565
658,right,mirror,-24.0,False,0.36630725860595703,0.48571428571428565
659,right,log,40.0,True,0.5002000331878662,0.48571428571428565
660,right,log,32.0,True,0.6213240623474121,0.48571428571428565
661,right,mirror,-8.0,False,0.44731998443603516,0.48571428571428565
662,right,mirror,40.0,True,4.263729810714722,0.48571428571428565
663,left,mirror,-32.0,True,0.6209011077880859,0.48571428571428565
664,left,log,0.0,False,0.4162571430206299,0.48571428571428565
665,right,log,0.0,False,0.43251895904541016,0.48571428571428565
666,left,log,-32.0,True,0.4828660488128662,0.48571428571428565
667,left,log,-8.0,True,0.5811598300933838,0.48571428571428565
668,left,log,-32.0,True,4.394593000411987,0.48571428571428565
669,left,log,-16.0,True,0.39911723136901855,0.48571428571428565
670,right,log,40.0,True,0.537930965423584,0.48571428571428565
671,right,log,32.0,True,0.4322378635406494,0.48571428571428565
672,right,mirror,32.0,True,0.4678382873535156,0.48571428571428565
673,right,mirror,24.0,True,0.46637701988220215,0.48571428571428565
674,right,mirror,0.0,False,0.48350000381469727,0.48571428571428565
675,left,mirror,-8.0,True,0.36756134033203125,0.48571428571428565
676,left,mirror,-8.0,True,0.36618900299072266,0.48571428571428565
677,left,log,-32.0,True,0.7125697135925293,0.48571428571428565
678,left,log,-24.0,True,0.39994382858276367,0.48571428571428565
679,left,mirror,8.0,False,0.3667469024658203,0.48571428571428565
680,right,log,24.0,True,0.40006089210510254,0.48571428571428565
681,left,log,16.0,False,0.3500049114227295,0.48571428571428565
682,right,mirror,40.0,True,0.3816640377044678,0.48571428571428565
683,right,log,40.0,True,1.5094640254974365,0.48571428571428565
684,left,log,16.0,False,0.48311877250671387,0.48571428571428565
685,right,mirror,-16.0,False,0.348818302154541,0.48571428571428565
686,left,log,-40.0,True,0.44978785514831543,0.48571428571428565
687,right,log,8.0,True,0.4993119239807129,0.48571428571428565
688,left,mirror,-32.0,True,0.39941930770874023,0.48571428571428565
689,right,mirror,32.0,True,1.8617489337921143,0.48571428571428565
690,left,mirror,-32.0,True,0.8477458953857422,0.48571428571428565
691,right,log,-8.0,False,4.483929872512817,0.48571428571428565
692,left,log,-32.0,True,0.3660149574279785,0.48571428571428565
693,left,mirror,24.0,False,0.1998291015625,0.48571428571428565
694,left,mirror,32.0,False,2.0581631660461426,0.48571428571428565
695,right,log,0.0,False,5.935533046722412,0.48571428571428565
696,left,mirror,32.0,False,0.362623929977417,0.48571428571428565
697,right,log,-40.0,False,0.4319891929626465,0.48571428571428565
698,right,log,16.0,True,0.6206991672515869,0.48571428571428565
699,left,mirror,-32.0,True,0.448991060256958,0.48571428571428565
700,left,mirror,16.0,False,0.39977502822875977,0.48571428571428565
701,left,log,-40.0,True,0.4662799835205078,0.48571428571428565
702,right,mirror,32.0,True,0.4670698642730713,0.48571428571428565
703,left,log,8.0,False,0.5015048980712891,0.48571428571428565
704,left,log,32.0,False,0.43408894538879395,0.48571428571428565
705,right,log,0.0,False,0.5458512306213379,0.48571428571428565
706,left,log,-24.0,True,0.4994850158691406,0.48571428571428565
707,left,mirror,40.0,False,4.249939918518066,0.48571428571428565
708,left,log,32.0,False,4.46891713142395,0.48571428571428565
709,left,log,-40.0,True,1.7974498271942139,0.48571428571428565
710,right,mirror,32.0,True,0.4830458164215088,0.48571428571428565
711,right,mirror,24.0,True,0.46701908111572266,0.48571428571428565
712,right,mirror,24.0,True,0.46715426445007324,0.48571428571428565
713,left,mirror,-24.0,True,0.44995617866516113,0.48571428571428565
714,left,log,-40.0,True,0.45017194747924805,0.48571428571428565
715,left,mirror,-24.0,True,10.380110263824463,0.48571428571428565
716,left,mirror,-16.0,True,0.4806852340698242,0.48571428571428565
717,left,log,-40.0,True,0.365950345993042,0.48571428571428565
718,left,mirror,-24.0,True,0.3007040023803711,0.48571428571428565
719,right,mirror,16.0,True,0.3332641124725342,0.48571428571428565
720,left,log,-24.0,True,0.4331529140472412,0.48571428571428565
721,right,mirror,0.0,False,0.4989650249481201,0.48571428571428565
722,left,log,-32.0,True,0.39943408966064453,0.48571428571428565
723,left,log,-16.0,True,0.41694164276123047,0.48571428571428565
724,left,log,24.0,False,0.3661348819732666,0.48571428571428565
725,left,log,24.0,False,0.4489297866821289,0.48571428571428565
726,right,mirror,-32.0,False,0.315993070602417,0.48571428571428565
727,left,log,24.0,False,0.4151942729949951,0.48571428571428565
728,right,log,-32.0,False,0.2665848731994629,0.48571428571428565
729,right,log,40.0,True,2.117703914642334,0.48571428571428565
730,right,log,24.0,True,0.4327070713043213,0.48571428571428565
731,right,mirror,32.0,True,0.4995720386505127,0.48571428571428565
732,left,mirror,-8.0,True,0.48289012908935547,0.48571428571428565
733,left,mirror,-8.0,True,0.5411679744720459,0.48571428571428565
734,left,log,-24.0,True,0.5131349563598633,0.48571428571428565
735,right,log,24.0,True,0.4833037853240967,0.48571428571428565
736,left,log,-40.0,True,0.36581921577453613,0.48571428571428565
737,left,mirror,-40.0,True,0.41650390625,0.48571428571428565
738,right,log,-24.0,False,4.661623001098633,0.48571428571428565
739,left,log,32.0,False,0.5180299282073975,0.48571428571428565
740,left,mirror,-24.0,True,0.43234992027282715,0.48571428571428565
741,right,log,16.0,True,0.34963417053222656,0.48571428571428565
742,right,log,-32.0,False,0.41649889945983887,0.48571428571428565
743,left,mirror,-40.0,True,1.1659419536590576,0.48571428571428565
744,left,mirror,-8.0,True,0.5208661556243896,0.48571428571428565
745,left,log,-40.0,True,0.5811691284179688,0.48571428571428565
746,right,mirror,16.0,True,0.5055711269378662,0.48571428571428565
747,left,mirror,-32.0,True,0.44921112060546875,0.48571428571428565
748,right,log,24.0,True,0.3672049045562744,0.48571428571428565
749,left,mirror,8.0,False,0.3494749069213867,0.48571428571428565
750,left,mirror,-24.0,True,0.5229489803314209,0.48571428571428565
751,left,log,-8.0,True,0.48296594619750977,0.48571428571428565
752,right,mirror,16.0,True,0.39942002296447754,0.48571428571428565
753,left,log,-40.0,True,4.421105146408081,0.48571428571428565
754,right,log,16.0,True,0.5404729843139648,0.48571428571428565
755,left,mirror,-24.0,True,0.4487178325653076,0.48571428571428565
756,right,log,24.0,True,0.4327070713043213,0.48571428571428565
757,left,log,-16.0,True,0.3992938995361328,0.48571428571428565
758,right,mirror,16.0,True,0.4502880573272705,0.48571428571428565
759,right,log,24.0,True,4.978835821151733,0.48571428571428565
760,left,log,32.0,False,0.48109912872314453,0.48571428571428565
761,right,log,-16.0,False,0.483248233795166,0.48571428571428565
762,right,mirror,32.0,True,0.4495549201965332,0.48571428571428565
763,left,mirror,-8.0,True,0.7099900245666504,0.48571428571428565
764,right,log,0.0,False,0.4835367202758789,0.48571428571428565
765,left,mirror,0.0,False,0.3836669921875,0.48571428571428565
766,right,mirror,-16.0,False,0.4820370674133301,0.48571428571428565
767,left,log,0.0,False,0.5022640228271484,0.48571428571428565
768,left,mirror,-40.0,True,0.5348808765411377,0.48571428571428565
769,left,mirror,-24.0,True,0.5066611766815186,0.48571428571428565
770,right,log,8.0,True,0.48388671875,0.48571428571428565
771,left,mirror,0.0,False,0.4494609832763672,0.48571428571428565
772,right,log,8.0,True,4.12574315071106,0.48571428571428565
773,left,log,-16.0,True,0.449296236038208,0.48571428571428565
774,left,log,-32.0,True,0.4487929344177246,0.48571428571428565
775,left,mirror,-16.0,True,0.40041494369506836,0.48571428571428565
776,left,mirror,-24.0,True,0.4153170585632324,0.48571428571428565
777,left,mirror,0.0,False,0.41547703742980957,0.48571428571428565
778,left,log,8.0,False,0.5417308807373047,0.48571428571428565
779,left,log,-32.0,True,0.3832252025604248,0.48571428571428565
780,left,log,-16.0,True,0.4995119571685791,0.48571428571428565
781,right,mirror,32.0,True,0.48308730125427246,0.48571428571428565
782,left,mirror,-8.0,True,0.4009699821472168,0.48571428571428565
783,right,log,24.0,True,0.43324804306030273,0.48571428571428565
784,left,log,-24.0,True,0.33296728134155273,0.48571428571428565
785,left,log,-16.0,True,0.44979095458984375,0.48571428571428565
786,left,mirror,-8.0,True,0.3661961555480957,0.48571428571428565
787,left,log,-8.0,True,0.349959135055542,0.48571428571428565
788,right,log,24.0,True,0.48377084732055664,0.48571428571428565
789,left,log,-40.0,True,0.43312907218933105,0.48571428571428565
790,right,mirror,-24.0,False,0.5365147590637207,0.48571428571428565
791,left,mirror,-40.0,True,0.46593523025512695,0.48571428571428565
792,right,mirror,8.0,True,0.4999380111694336,0.48571428571428565
793,left,mirror,-40.0,True,3.8460826873779297,0.48571428571428565
794,right,log,16.0,True,0.5846447944641113,0.48571428571428565
795,left,log,0.0,False,0.4990987777709961,0.48571428571428565
796,left,log,-24.0,True,0.38263797760009766,0.48571428571428565
797,right,mirror,24.0,True,0.43286705017089844,0.48571428571428565
798,right,mirror,32.0,True,0.5447900295257568,0.48571428571428565
799,right,mirror,24.0,True,0.48261594772338867,0.48571428571428565
800,right,mirror,40.0,True,0.4487638473510742,0.48571428571428565
801,left,log,-40.0,True,0.4163179397583008,0.48571428571428565
802,right,mirror,-16.0,False,0.4161338806152344,0.48571428571428565
803,left,mirror,16.0,False,0.4664325714111328,0.48571428571428565
804,left,mirror,-24.0,True,0.4491710662841797,0.48571428571428565
805,right,log,0.0,False,0.3842628002166748,0.48571428571428565
806,left,mirror,-32.0,True,0.4493260383605957,0.48571428571428565
807,right,mirror,-16.0,False,0.4504070281982422,0.48571428571428565
808,left,log,-16.0,True,0.4490790367126465,0.48571428571428565
809,right,mirror,-40.0,False,0.48320698738098145,0.48571428571428565
810,right,mirror,32.0,True,0.4656801223754883,0.48571428571428565
811,right,log,32.0,True,0.3671131134033203,0.48571428571428565
812,left,mirror,0.0,False,0.3992879390716553,0.48571428571428565
813,right,mirror,40.0,True,0.3664538860321045,0.48571428571428565
814,left,mirror,0.0,False,0.3829631805419922,0.48571428571428565
815,right,log,32.0,True,0.4660820960998535,0.48571428571428565
816,left,mirror,16.0,False,0.383059024810791,0.48571428571428565
817,left,mirror,-40.0,True,0.483095645904541,0.48571428571428565
818,left,mirror,-32.0,True,0.432567834854126,0.48571428571428565
819,right,mirror,-24.0,False,0.5272490978240967,0.48571428571428565
820,left,mirror,40.0,False,0.5254449844360352,0.48571428571428565
821,right,mirror,40.0,True,0.4993588924407959,0.48571428571428565
822,left,log,-16.0,True,0.48352909088134766,0.48571428571428565
823,right,mirror,8.0,True,0.4496877193450928,0.48571428571428565
824,left,mirror,32.0,False,2.4196600914001465,0.48571428571428565
825,right,mirror,-16.0,False,0.4485437870025635,0.48571428571428565
826,left,mirror,8.0,False,0.33319711685180664,0.48571428571428565
827,right,mirror,24.0,True,0.38210201263427734,0.48571428571428565
828,left,log,24.0,False,0.365947961807251,0.48571428571428565
829,left,log,32.0,False,4.49702000617981,0.48571428571428565
830,right,log,-8.0,False,0.4817628860473633,0.48571428571428565
831,left,log,8.0,False,0.4664480686187744,0.48571428571428565
832,right,log,-8.0,False,3.6129181385040283,0.48571428571428565
833,left,log,-16.0,True,0.3986649513244629,0.48571428571428565
834,right,mirror,8.0,True,0.540673017501831,0.48571428571428565
835,left,log,-8.0,True,0.43300914764404297,0.48571428571428565
836,right,log,-40.0,False,0.38328981399536133,0.48571428571428565
837,left,mirror,-24.0,True,0.4494941234588623,0.48571428571428565
838,left,log,16.0,False,0.4160299301147461,0.48571428571428565
839,right,mirror,16.0,True,0.41703295707702637,0.48571428571428565
840,left,mirror,0.0,False,0.4342689514160156,0.48571428571428565
841,left,log,-40.0,True,0.6170170307159424,0.48571428571428565
842,left,log,16.0,False,0.6343979835510254,0.48571428571428565
843,right,mirror,-24.0,False,0.4494190216064453,0.48571428571428565
844,left,log,-16.0,True,0.38384199142456055,0.48571428571428565
845,left,log,-8.0,True,0.4489858150482178,0.48571428571428565
846,left,log,-40.0,True,0.41825103759765625,0.48571428571428565
847,left,mirror,-24.0,True,0.43343019485473633,0.48571428571428565
848,right,mirror,8.0,True,0.4665560722351074,0.48571428571428565
849,left,log,24.0,False,0.38326096534729004,0.48571428571428565
850,right,log,-16.0,False,0.43390798568725586,0.48571428571428565
851,left,mirror,-40.0,True,0.4159400463104248,0.48571428571428565
852,right,log,0.0,False,0.3999359607696533,0.48571428571428565
853,left,mirror,40.0,False,0.44983768463134766,0.48571428571428565
854,left,mirror,-16.0,True,0.4161219596862793,0.48571428571428565
855,right,mirror,32.0,True,0.5134079456329346,0.48571428571428565
856,left,log,40.0,False,0.3663959503173828,0.48571428571428565
857,right,mirror,-24.0,False,0.449171781539917,0.48571428571428565
858,left,log,32.0,False,0.4164609909057617,0.48571428571428565
859,right,log,40.0,True,3.3527588844299316,0.48571428571428565
860,right,log,40.0,True,0.7226417064666748,0.48571428571428565
861,right,log,32.0,True,0.43369221687316895,0.48571428571428565
862,left,mirror,-40.0,True,0.39896082878112793,0.48571428571428565
863,left,mirror,-40.0,True,0.500042200088501,0.48571428571428565
864,left,mirror,-16.0,True,0.5153400897979736,0.48571428571428565
865,left,mirror,-16.0,True,0.43236398696899414,0.48571428571428565
866,right,mirror,16.0,True,0.3828749656677246,0.48571428571428565
867,left,log,-8.0,True,0.44989681243896484,0.48571428571428565
868,right,log,32.0,True,0.3997840881347656,0.48571428571428565
869,left,log,-40.0,True,0.4489150047302246,0.48571428571428565
870,right,mirror,-40.0,False,0.36664390563964844,0.48571428571428565
871,left,log,24.0,False,0.38256216049194336,0.48571428571428565
872,right,mirror,16.0,True,0.5000190734863281,0.48571428571428565
873,left,log,0.0,False,0.49897193908691406,0.48571428571428565
874,right,log,-32.0,False,0.41731905937194824,0.48571428571428565
875,right,log,-40.0,False,0.5979959964752197,0.48571428571428565
876,right,mirror,8.0,True,0.6691329479217529,0.48571428571428565
877,right,log,16.0,True,3.5611302852630615,0.48571428571428565
878,left,log,-8.0,True,0.36771297454833984,0.48571428571428565
879,left,log,24.0,False,0.4000988006591797,0.48571428571428565
880,right,mirror,32.0,True,0.4331059455871582,0.48571428571428565
881,right,mirror,32.0,True,0.5105650424957275,0.48571428571428565
882,left,mirror,24.0,False,0.4163048267364502,0.48571428571428565
883,right,mirror,-24.0,False,0.4495878219604492,0.48571428571428565
884,right,mirror,0.0,False,0.5451791286468506,0.48571428571428565
885,left,mirror,0.0,False,1.1068830490112305,0.48571428571428565
886,right,mirror,40.0,True,0.46507692337036133,0.48571428571428565
887,left,mirror,-40.0,True,0.5506131649017334,0.48571428571428565
