,Response,Test Stim,Test Speed,Correct,Time
0,right,mirror,24.0,True,7.118420124053955
1,left,mirror,8.0,False,0.4761781692504883
2,left,log,-40.0,True,0.5805470943450928
3,left,mirror,-24.0,True,0.5059020519256592
4,left,log,-40.0,True,0.4205489158630371
5,right,log,32.0,True,0.4511287212371826
6,right,log,32.0,True,3.787675142288208
7,left,log,16.0,False,0.41402387619018555
8,left,mirror,0.0,False,0.961946964263916
9,right,mirror,16.0,True,0.46921277046203613
10,left,log,-24.0,True,0.6655800342559814
11,right,log,-24.0,False,0.44313502311706543
12,left,mirror,-32.0,True,0.5625810623168945
13,right,mirror,0.0,False,0.4036719799041748
14,left,mirror,-24.0,True,0.5264849662780762
15,left,log,0.0,False,1.1254210472106934
16,left,log,-40.0,True,0.5657980442047119
17,right,log,0.0,False,0.39331603050231934
18,right,log,40.0,True,0.40585803985595703
19,left,mirror,-40.0,True,0.48162364959716797
20,right,log,16.0,True,0.4663238525390625
21,left,log,8.0,False,0.4633059501647949
22,left,mirror,-24.0,True,0.4951450824737549
23,right,log,16.0,True,0.5346329212188721
24,left,log,24.0,False,0.5283551216125488
25,left,mirror,-16.0,True,0.4958357810974121
26,right,mirror,0.0,False,0.7285802364349365
27,left,mirror,-8.0,True,0.7308220863342285
28,right,mirror,32.0,True,0.45060229301452637
29,left,mirror,-24.0,True,0.48545408248901367
30,left,log,-16.0,True,0.42279481887817383
31,right,mirror,24.0,True,0.44061994552612305
32,right,log,0.0,False,0.6263012886047363
33,right,mirror,32.0,True,0.4809458255767822
34,left,log,-8.0,True,0.5179929733276367
35,right,log,0.0,False,0.4460930824279785
36,right,mirror,32.0,True,0.46513795852661133
37,right,log,24.0,True,0.4709310531616211
38,left,log,-32.0,True,0.5853099822998047
39,right,log,32.0,True,0.46811604499816895
40,right,mirror,16.0,True,0.5359642505645752
41,right,log,0.0,False,0.9833989143371582
42,left,log,-32.0,True,0.6622469425201416
43,right,log,-40.0,False,1.1378357410430908
44,right,mirror,40.0,True,0.569303035736084
45,left,log,-40.0,True,0.4825468063354492
46,left,mirror,-32.0,True,0.5302219390869141
47,right,mirror,24.0,True,0.4757261276245117
48,right,log,0.0,False,0.6197390556335449
49,right,log,8.0,True,0.5816061496734619
50,left,log,-40.0,True,0.5519311428070068
51,left,mirror,-32.0,True,0.5086910724639893
52,right,mirror,24.0,True,0.5999453067779541
53,left,log,-8.0,True,0.6418721675872803
54,left,mirror,-24.0,True,0.5292942523956299
55,right,log,40.0,True,0.4804410934448242
56,right,mirror,8.0,True,0.465548038482666
57,left,log,-32.0,True,0.5503480434417725
58,left,mirror,-24.0,True,0.5164279937744141
59,right,log,8.0,True,0.5998170375823975
60,left,mirror,-16.0,True,0.636948823928833
61,left,log,-16.0,True,0.5839989185333252
62,right,mirror,40.0,True,0.6590499877929688
63,left,mirror,-8.0,True,0.481536865234375
64,right,mirror,-8.0,False,0.565507173538208
65,left,mirror,-32.0,True,0.6032509803771973
66,right,mirror,-40.0,False,0.505950927734375
67,left,log,-32.0,True,0.6011602878570557
68,right,mirror,32.0,True,0.5680732727050781
69,left,mirror,16.0,False,0.42066383361816406
70,right,log,32.0,True,0.5122082233428955
71,left,mirror,-40.0,True,0.5155041217803955
72,left,log,-24.0,True,0.5430221557617188
73,right,mirror,24.0,True,0.5751082897186279
74,right,log,24.0,True,0.6877367496490479
75,right,log,40.0,True,2.266171932220459
76,left,log,0.0,False,0.6127972602844238
77,left,log,-16.0,True,0.5866618156433105
78,right,mirror,40.0,True,0.5847842693328857
79,left,mirror,40.0,False,0.6286680698394775
80,left,log,-16.0,True,0.6153140068054199
81,left,mirror,-16.0,True,0.9328670501708984
82,right,mirror,16.0,True,0.5346410274505615
83,left,log,-8.0,True,0.6287648677825928
84,left,log,-24.0,True,1.0851190090179443
85,right,log,-40.0,False,1.150550127029419
86,right,log,-40.0,False,0.8599700927734375
87,right,log,-40.0,False,0.6875782012939453
88,right,mirror,8.0,True,0.7696497440338135
89,left,mirror,8.0,False,0.784804105758667
90,right,log,32.0,True,0.55765700340271
91,right,mirror,40.0,True,0.48752808570861816
92,right,log,24.0,True,0.6578071117401123
93,left,log,-32.0,True,0.5420060157775879
94,right,mirror,32.0,True,0.5577142238616943
95,left,log,-8.0,True,0.7074728012084961
96,right,log,-16.0,False,0.5793979167938232
97,right,log,-40.0,False,0.6808450222015381
98,right,log,-32.0,False,0.6756088733673096
99,right,log,-24.0,False,0.5595719814300537
100,left,mirror,-32.0,True,0.5026500225067139
101,left,log,-32.0,True,0.4892609119415283
102,left,mirror,-16.0,True,0.4959743022918701
103,left,log,-40.0,True,0.5249693393707275
