,Response,Test Stim,Test Speed,Correct,Time
0,left,log,-8.0,True,2.1664297580718994
1,left,mirror,-32.0,True,1.108276128768921
2,right,log,16.0,True,0.4749131202697754
3,right,mirror,8.0,True,0.5162608623504639
4,left,mirror,-40.0,True,0.4487035274505615
5,left,log,-24.0,True,0.5000765323638916
6,right,mirror,-8.0,False,0.5899369716644287
7,left,mirror,-40.0,True,0.4290916919708252
8,right,mirror,32.0,True,0.42279672622680664
9,right,mirror,40.0,True,0.37940239906311035
10,left,log,-40.0,True,0.35993528366088867
11,right,mirror,16.0,True,0.32239866256713867
12,left,log,-16.0,True,0.35794973373413086
13,right,log,40.0,True,0.3723018169403076
14,left,mirror,-32.0,True,0.35326147079467773
15,left,log,-8.0,True,0.7006404399871826
16,left,mirror,-40.0,True,0.42726707458496094
17,right,log,40.0,True,0.3260631561279297
18,left,log,24.0,False,0.36203646659851074
19,right,log,16.0,True,0.4299941062927246
20,left,log,-32.0,True,0.441662073135376
21,right,log,16.0,True,0.4324498176574707
22,right,log,40.0,True,0.3831605911254883
23,left,log,-32.0,True,0.4308350086212158
24,right,mirror,16.0,True,0.4373493194580078
25,right,log,16.0,True,0.41365885734558105
26,left,log,0.0,False,0.5117428302764893
27,right,log,16.0,True,0.37260866165161133
28,left,log,-16.0,True,0.4737367630004883
29,right,log,32.0,True,0.3943188190460205
30,right,mirror,24.0,True,0.4135260581970215
31,right,mirror,0.0,False,0.5044379234313965
32,left,mirror,-8.0,True,0.547868013381958
33,left,mirror,-16.0,True,0.5350093841552734
34,left,log,-24.0,True,0.4909400939941406
35,right,mirror,40.0,True,0.37766599655151367
36,right,log,40.0,True,0.4559652805328369
37,left,log,-32.0,True,0.4674055576324463
38,right,mirror,16.0,True,0.4107401371002197
39,left,log,-40.0,True,0.3581349849700928
40,left,mirror,-40.0,True,0.485090970993042
41,right,mirror,8.0,True,0.5031404495239258
42,right,log,16.0,True,0.46823668479919434
43,right,mirror,-8.0,False,0.7174859046936035
44,left,log,-24.0,True,0.4433600902557373
45,left,log,-24.0,True,0.492999792098999
46,right,mirror,0.0,False,0.5540778636932373
47,left,log,-32.0,True,0.41355323791503906
48,left,mirror,-24.0,True,0.5286610126495361
49,right,log,0.0,False,0.5365304946899414
50,right,mirror,40.0,True,0.41003990173339844
51,left,mirror,-24.0,True,0.3744955062866211
52,left,mirror,-16.0,True,0.4735100269317627
53,left,log,-32.0,True,0.4830758571624756
54,left,log,8.0,False,0.5050845146179199
55,right,log,0.0,False,0.6078288555145264
56,right,mirror,16.0,True,0.4646632671356201
57,right,log,16.0,True,0.47031164169311523
58,left,log,-16.0,True,0.4125087261199951
59,left,log,-8.0,True,0.5519096851348877
60,right,mirror,40.0,True,0.375255823135376
61,left,log,-8.0,True,0.4250028133392334
62,right,log,32.0,True,0.4457578659057617
63,right,log,0.0,False,0.4683995246887207
64,left,mirror,-24.0,True,0.38173794746398926
65,left,log,-16.0,True,0.5713448524475098
66,right,log,-8.0,False,0.43533778190612793
67,left,log,-40.0,True,0.44352126121520996
68,left,mirror,-40.0,True,0.44968652725219727
69,right,log,24.0,True,0.5209276676177979
70,left,mirror,-40.0,True,0.41102027893066406
71,right,mirror,24.0,True,0.38040590286254883
72,left,log,-24.0,True,0.34975600242614746
73,right,mirror,24.0,True,0.40426087379455566
74,right,mirror,32.0,True,0.36341238021850586
75,left,log,0.0,False,0.6512510776519775
76,right,log,32.0,True,0.5540771484375
77,right,mirror,32.0,True,0.3900327682495117
78,right,mirror,16.0,True,0.41191697120666504
79,left,log,-40.0,True,0.35346484184265137
80,right,log,24.0,True,0.40902209281921387
81,right,mirror,24.0,True,0.38686442375183105
82,left,log,-32.0,True,0.5336930751800537
83,right,mirror,32.0,True,0.35793447494506836
84,right,mirror,24.0,True,0.3233213424682617
85,left,log,40.0,False,0.38297557830810547
86,left,mirror,-16.0,True,0.5137495994567871
87,left,log,-8.0,True,0.45832347869873047
88,left,mirror,-40.0,True,0.4559166431427002
89,left,mirror,-24.0,True,0.43825340270996094
90,left,log,-32.0,True,0.4555928707122803
91,right,log,24.0,True,0.37029218673706055
92,right,log,0.0,False,0.41203975677490234
93,left,log,-32.0,True,0.4684877395629883
94,left,mirror,-16.0,True,0.4696183204650879
95,right,mirror,16.0,True,0.4704744815826416
96,right,log,-8.0,False,0.6938934326171875
97,left,mirror,-32.0,True,0.4599947929382324
98,left,mirror,-24.0,True,0.4635601043701172
99,right,mirror,40.0,True,0.3842804431915283
100,left,mirror,-40.0,True,0.4484708309173584
101,right,mirror,24.0,True,0.4346489906311035
102,left,log,-16.0,True,0.4066498279571533
103,right,mirror,40.0,True,0.42288947105407715
104,right,log,40.0,True,0.3955099582672119
105,left,mirror,-40.0,True,0.6081032752990723
106,right,mirror,8.0,True,0.41242504119873047
107,right,mirror,40.0,True,0.41224074363708496
108,left,log,-24.0,True,0.47475290298461914
109,right,mirror,40.0,True,0.3406655788421631
110,left,log,-32.0,True,0.390761137008667
111,left,log,-24.0,True,0.4314455986022949
112,left,mirror,-40.0,True,0.41968774795532227
113,left,log,-24.0,True,0.48156261444091797
114,right,mirror,32.0,True,0.35430359840393066
115,right,mirror,24.0,True,0.32291102409362793
116,left,log,40.0,False,0.3431994915008545
117,right,mirror,-16.0,False,0.6349856853485107
118,left,log,0.0,False,0.6700139045715332
119,left,log,-8.0,True,0.5133261680603027
120,right,mirror,8.0,True,0.48488283157348633
121,right,mirror,32.0,True,0.4089038372039795
122,right,log,0.0,False,0.5550880432128906
123,left,log,-16.0,True,0.46879100799560547
124,right,log,16.0,True,0.4798755645751953
125,right,log,32.0,True,0.42838335037231445
126,left,log,-16.0,True,0.466646671295166
127,right,mirror,16.0,True,0.4215528964996338
128,right,mirror,32.0,True,0.37851762771606445
129,left,log,0.0,False,0.42684054374694824
130,right,mirror,24.0,True,0.5705938339233398
131,right,log,8.0,True,0.4675114154815674
132,right,mirror,8.0,True,0.40763258934020996
133,right,log,8.0,True,0.5575764179229736
134,right,mirror,16.0,True,0.49484801292419434
135,right,mirror,24.0,True,0.456928014755249
136,left,log,-32.0,True,0.44402360916137695
137,right,log,8.0,True,0.46677613258361816
138,right,log,40.0,True,0.47513794898986816
139,right,log,16.0,True,0.46942591667175293
140,right,mirror,-8.0,False,0.5747816562652588
141,right,mirror,24.0,True,0.45906567573547363
142,right,log,24.0,True,0.5372138023376465
143,right,mirror,32.0,True,0.4245610237121582
144,left,mirror,-40.0,True,0.5166327953338623
145,right,log,8.0,True,0.4862062931060791
146,left,log,-40.0,True,0.4040243625640869
147,right,mirror,8.0,True,0.3960089683532715
148,left,log,-32.0,True,0.3735620975494385
149,right,mirror,0.0,False,0.38733863830566406
150,left,log,-24.0,True,0.424755334854126
151,right,mirror,32.0,True,0.3780384063720703
152,right,mirror,8.0,True,0.44632983207702637
153,left,mirror,-32.0,True,0.4646008014678955
154,right,mirror,-8.0,False,1.2432382106781006
155,right,mirror,-32.0,False,0.41510581970214844
156,right,log,40.0,True,0.40622854232788086
157,left,log,-16.0,True,0.6598219871520996
158,right,mirror,40.0,True,0.4799833297729492
159,left,mirror,-8.0,True,0.5176534652709961
160,right,mirror,16.0,True,0.4391486644744873
161,left,mirror,-32.0,True,0.456082820892334
162,right,mirror,16.0,True,0.4777803421020508
163,left,mirror,-16.0,True,0.5646429061889648
164,right,log,16.0,True,0.46007728576660156
165,left,log,-16.0,True,0.5464861392974854
166,left,mirror,-32.0,True,0.48447299003601074
167,right,mirror,24.0,True,0.3973231315612793
168,right,log,32.0,True,0.4322543144226074
169,left,log,-40.0,True,0.441483736038208
170,left,log,-16.0,True,0.46047377586364746
171,right,log,-32.0,False,0.4860200881958008
172,right,log,16.0,True,0.46045947074890137
173,right,mirror,32.0,True,0.48406291007995605
174,left,mirror,-24.0,True,0.4799332618713379
175,right,log,40.0,True,0.5102291107177734
176,right,mirror,0.0,False,0.6782150268554688
177,right,log,40.0,True,0.4179842472076416
178,right,log,16.0,True,0.6633880138397217
179,left,log,-32.0,True,0.44924092292785645
180,left,mirror,0.0,False,0.597745418548584
181,left,log,-40.0,True,0.43460822105407715
182,left,mirror,-16.0,True,0.5098884105682373
183,left,log,-24.0,True,0.47164368629455566
184,left,log,-32.0,True,0.47472047805786133
185,left,mirror,-40.0,True,0.39927029609680176
186,left,mirror,-16.0,True,0.4657583236694336
187,right,log,8.0,True,0.526982307434082
188,left,mirror,-24.0,True,0.381913423538208
189,left,log,-24.0,True,0.443859338760376
190,right,mirror,32.0,True,0.44009828567504883
191,left,mirror,-40.0,True,0.5170316696166992
192,left,mirror,-40.0,True,0.40350985527038574
193,left,mirror,-24.0,True,0.6115932464599609
194,left,mirror,0.0,False,0.6686406135559082
195,left,log,-16.0,True,0.5110757350921631
196,right,log,24.0,True,0.3867151737213135
197,left,mirror,-24.0,True,0.43106818199157715
198,right,log,40.0,True,0.38613462448120117
199,left,mirror,-8.0,True,0.49663662910461426
200,left,mirror,-8.0,True,0.4512925148010254
201,right,mirror,32.0,True,0.401400089263916
202,right,mirror,24.0,True,0.35008955001831055
203,left,mirror,-40.0,True,0.48429036140441895
204,right,log,8.0,True,0.39667558670043945
205,right,log,32.0,True,0.5989925861358643
206,left,log,-24.0,True,0.488802433013916
207,right,mirror,16.0,True,0.36600422859191895
208,right,mirror,40.0,True,0.42783546447753906
209,right,log,32.0,True,0.5006558895111084
210,left,mirror,8.0,False,0.5875649452209473
211,right,mirror,8.0,True,0.5588219165802002
212,right,mirror,0.0,False,0.387753963470459
213,left,log,-8.0,True,0.5728788375854492
214,right,mirror,-16.0,False,0.3741307258605957
215,left,log,-32.0,True,0.4431290626525879
216,right,log,16.0,True,0.4599733352661133
217,left,mirror,-24.0,True,0.4549689292907715
218,left,log,-32.0,True,0.3581686019897461
219,right,log,32.0,True,0.35974740982055664
220,left,log,-24.0,True,0.48943519592285156
221,right,mirror,40.0,True,0.8545863628387451
222,right,mirror,16.0,True,0.5347213745117188
223,left,log,-8.0,True,0.42083144187927246
224,left,log,-32.0,True,0.4602031707763672
225,right,log,8.0,True,0.44967126846313477
226,right,log,24.0,True,0.39801454544067383
227,right,log,24.0,True,0.4931640625
228,right,log,8.0,True,0.42833447456359863
229,left,mirror,-8.0,True,0.5814135074615479
230,right,log,32.0,True,0.3731875419616699
231,left,log,-16.0,True,0.473552942276001
232,right,mirror,24.0,True,0.38321352005004883
233,right,mirror,24.0,True,0.4941675662994385
234,left,mirror,-8.0,True,0.5674138069152832
235,left,mirror,-40.0,True,0.4800412654876709
236,left,log,-24.0,True,0.42534661293029785
237,right,mirror,-8.0,False,0.8484117984771729
238,right,mirror,40.0,True,0.41469383239746094
239,right,mirror,-8.0,False,0.6072628498077393
240,right,mirror,40.0,True,0.6050066947937012
241,left,mirror,-32.0,True,0.5457260608673096
242,right,log,8.0,True,0.5140364170074463
243,left,log,-40.0,True,0.41259026527404785
244,right,log,24.0,True,0.43729639053344727
245,right,log,40.0,True,0.43053650856018066
246,left,mirror,-16.0,True,0.47486329078674316
247,left,mirror,-16.0,True,0.5194599628448486
248,left,log,-16.0,True,0.5528900623321533
249,left,log,-8.0,True,0.47482872009277344
250,left,log,-16.0,True,0.5215034484863281
251,right,log,32.0,True,0.41738224029541016
252,left,log,-8.0,True,0.42912745475769043
253,right,mirror,0.0,False,0.4038693904876709
254,left,log,-16.0,True,0.39961767196655273
255,left,mirror,-24.0,True,0.45462560653686523
256,right,log,24.0,True,0.3295867443084717
257,right,mirror,16.0,True,0.41398119926452637
258,left,log,-32.0,True,0.3537626266479492
259,left,mirror,-16.0,True,0.47554945945739746
260,right,log,16.0,True,0.47043395042419434
261,right,log,32.0,True,0.42940545082092285
262,left,log,-8.0,True,0.4181509017944336
263,right,mirror,40.0,True,0.3763442039489746
264,right,mirror,24.0,True,0.4358229637145996
265,left,mirror,-24.0,True,0.3581125736236572
266,right,log,8.0,True,0.47614002227783203
267,right,log,16.0,True,0.5624299049377441
268,left,mirror,-24.0,True,0.3698387145996094
269,right,log,8.0,True,0.3647429943084717
270,right,log,24.0,True,0.40903258323669434
271,left,log,-40.0,True,0.5007388591766357
272,right,mirror,-32.0,False,0.4430124759674072
273,left,mirror,0.0,False,0.42484498023986816
274,right,mirror,8.0,True,0.45331430435180664
275,left,mirror,0.0,False,0.49937009811401367
276,left,log,-24.0,True,0.5054805278778076
277,right,mirror,0.0,False,0.8441541194915771
278,right,mirror,24.0,True,0.4409828186035156
279,right,mirror,8.0,True,0.5385227203369141
280,left,mirror,-24.0,True,0.4025297164916992
281,left,log,-40.0,True,1.0922935009002686
282,right,log,40.0,True,0.41306352615356445
283,left,mirror,0.0,False,0.42062926292419434
284,right,log,24.0,True,0.4420809745788574
285,right,mirror,16.0,True,0.4396703243255615
286,right,mirror,8.0,True,0.5011804103851318
287,right,log,8.0,True,0.5266575813293457
288,left,mirror,-40.0,True,0.378040075302124
289,left,mirror,-8.0,True,0.5286722183227539
290,right,mirror,16.0,True,0.3641242980957031
291,right,mirror,32.0,True,0.406475305557251
292,left,mirror,0.0,False,0.5551509857177734
293,left,mirror,-32.0,True,0.5090086460113525
294,right,log,-8.0,False,0.5398266315460205
295,right,mirror,16.0,True,0.5651180744171143
296,left,mirror,-8.0,True,0.44350552558898926
297,right,log,16.0,True,0.4962635040283203
298,right,log,0.0,False,0.5600500106811523
299,left,mirror,-8.0,True,0.40765881538391113
300,right,mirror,32.0,True,0.9459943771362305
301,right,log,8.0,True,0.4172050952911377
302,left,mirror,-32.0,True,0.45957207679748535
303,left,mirror,-16.0,True,0.7386128902435303
304,left,mirror,-24.0,True,0.5214118957519531
305,left,mirror,-16.0,True,0.4684164524078369
306,right,log,16.0,True,0.4688680171966553
307,left,log,0.0,False,0.9378082752227783
308,left,mirror,-40.0,True,0.5054905414581299
309,right,log,-16.0,False,0.8884103298187256
310,right,log,16.0,True,0.46326470375061035
311,right,log,8.0,True,0.5980572700500488
312,left,log,-8.0,True,0.5751492977142334
313,right,mirror,32.0,True,0.40820789337158203
314,left,mirror,0.0,False,0.586984395980835
315,left,mirror,-24.0,True,0.5344116687774658
316,right,log,32.0,True,0.4483189582824707
317,right,log,0.0,False,0.6468381881713867
318,left,mirror,-24.0,True,0.4678781032562256
319,left,mirror,-32.0,True,0.3540914058685303
320,left,log,-16.0,True,0.5268774032592773
321,right,log,40.0,True,0.4897274971008301
322,left,mirror,-24.0,True,0.37947583198547363
323,left,mirror,-16.0,True,0.66044020652771
324,right,log,-8.0,False,1.1216614246368408
325,right,mirror,24.0,True,0.5053718090057373
326,right,log,40.0,True,0.44153499603271484
327,right,log,32.0,True,0.4604465961456299
328,right,log,32.0,True,0.5064384937286377
329,right,log,24.0,True,0.5432705879211426
330,right,mirror,8.0,True,0.4229745864868164
331,right,log,24.0,True,0.4494895935058594
332,left,log,-40.0,True,0.44371604919433594
333,right,mirror,32.0,True,0.42291808128356934
334,right,log,40.0,True,0.38794946670532227
335,right,mirror,40.0,True,0.3636453151702881
336,right,log,24.0,True,0.3958408832550049
337,left,log,-40.0,True,0.5066249370574951
338,left,log,-24.0,True,0.6393969058990479
339,right,mirror,0.0,False,0.47304606437683105
340,left,mirror,-8.0,True,0.6082301139831543
341,left,mirror,-32.0,True,0.5117394924163818
342,right,log,0.0,False,0.5637454986572266
343,left,log,-40.0,True,0.5851845741271973
344,right,mirror,24.0,True,0.49969983100891113
345,left,mirror,0.0,False,0.5184142589569092
346,left,log,-16.0,True,0.5301103591918945
347,right,mirror,32.0,True,0.4183316230773926
348,left,log,-24.0,True,0.5259122848510742
349,left,log,-40.0,True,0.3768191337585449
350,right,log,-40.0,False,0.4640984535217285
351,right,log,0.0,False,0.7497570514678955
352,right,log,32.0,True,0.4502267837524414
353,left,log,8.0,False,0.7599241733551025
354,left,mirror,-32.0,True,0.4328594207763672
355,left,mirror,-16.0,True,0.49301838874816895
356,right,mirror,8.0,True,0.4445803165435791
357,left,log,0.0,False,0.6501686573028564
358,right,mirror,8.0,True,0.6550378799438477
359,left,log,-40.0,True,0.4080789089202881
360,left,log,-8.0,True,0.4545464515686035
361,right,mirror,0.0,False,0.482288122177124
362,left,mirror,-32.0,True,0.4079930782318115
363,left,log,-8.0,True,0.47165656089782715
364,right,log,32.0,True,0.4179346561431885
365,right,mirror,24.0,True,0.4511725902557373
366,left,log,-24.0,True,0.41343259811401367
367,right,log,40.0,True,0.4141716957092285
368,right,mirror,16.0,True,0.5700147151947021
369,left,log,-32.0,True,0.37360262870788574
370,left,log,-8.0,True,0.4471714496612549
371,right,log,24.0,True,0.46251893043518066
372,left,log,-16.0,True,0.3839118480682373
373,left,mirror,-16.0,True,0.48065710067749023
374,right,mirror,0.0,False,0.6291346549987793
375,right,mirror,16.0,True,0.44762301445007324
376,left,log,-16.0,True,0.4146847724914551
377,left,mirror,-40.0,True,0.5614564418792725
378,right,mirror,40.0,True,0.4016761779785156
379,right,log,40.0,True,0.3997361660003662
380,right,log,40.0,True,0.44243955612182617
381,right,log,32.0,True,0.36559391021728516
382,left,mirror,-8.0,True,0.43111348152160645
383,right,mirror,8.0,True,0.46681857109069824
384,left,log,0.0,False,0.4312608242034912
385,left,log,-40.0,True,0.4231410026550293
386,right,log,8.0,True,0.47301340103149414
387,right,log,24.0,True,0.511662483215332
388,left,mirror,-24.0,True,0.4430394172668457
389,right,log,8.0,True,0.5137941837310791
390,right,log,24.0,True,0.43776655197143555
391,left,mirror,-8.0,True,0.6140542030334473
392,left,mirror,-16.0,True,0.5537004470825195
393,right,mirror,40.0,True,0.4206407070159912
394,left,log,-32.0,True,0.4013547897338867
395,right,mirror,8.0,True,0.5015344619750977
396,right,mirror,16.0,True,0.4786410331726074
397,left,log,0.0,False,0.2502467632293701
398,right,log,0.0,False,0.6128742694854736
399,right,log,8.0,True,0.675544023513794
400,right,mirror,0.0,False,0.5936505794525146
401,left,log,8.0,False,0.5274746417999268
402,left,log,0.0,False,0.31761765480041504
403,left,mirror,-32.0,True,0.5570454597473145
404,left,log,-40.0,True,0.4874856472015381
405,left,mirror,-24.0,True,0.4722917079925537
406,left,log,-24.0,True,0.49753785133361816
407,left,log,-40.0,True,0.47634100914001465
408,right,mirror,16.0,True,0.387681245803833
409,right,mirror,32.0,True,0.44362640380859375
410,right,log,0.0,False,0.6971709728240967
411,right,log,32.0,True,0.3670527935028076
412,left,mirror,-32.0,True,0.4842679500579834
413,right,mirror,-16.0,False,0.3414759635925293
414,right,mirror,32.0,True,0.3890531063079834
415,right,log,16.0,True,0.4863307476043701
416,left,mirror,-32.0,True,0.3895907402038574
417,left,mirror,-32.0,True,0.3881385326385498
418,left,mirror,0.0,False,0.4072306156158447
419,right,mirror,8.0,True,0.6017651557922363
420,left,log,-40.0,True,0.37711167335510254
421,right,log,32.0,True,0.4540286064147949
422,left,mirror,-32.0,True,0.3319113254547119
423,right,mirror,40.0,True,0.43652915954589844
424,right,log,16.0,True,0.6096529960632324
425,right,mirror,32.0,True,0.4217033386230469
426,left,mirror,24.0,False,0.5288865566253662
427,left,mirror,-40.0,True,0.42633867263793945
428,right,mirror,40.0,True,0.42185258865356445
429,left,mirror,-16.0,True,0.46222710609436035
430,right,mirror,-8.0,False,0.5463171005249023
431,right,log,24.0,True,0.4634366035461426
432,left,log,-24.0,True,0.40418052673339844
433,right,mirror,8.0,True,0.4734361171722412
434,right,log,24.0,True,0.4240250587463379
435,right,mirror,8.0,True,0.38527846336364746
436,left,log,-8.0,True,0.3699042797088623
437,left,mirror,-8.0,True,0.4764564037322998
438,right,mirror,40.0,True,0.3096466064453125
439,right,log,32.0,True,0.4266941547393799
