,Response,Test Stim,Test Speed,Correct,Time,Stim Time
87,left,log,-16.0,True,1.2985689640045166,1.0
88,left,log,-32.0,True,1.8120384216308594,1.0
89,left,mirror,0.0,False,1.9041273593902588,1.0
90,left,log,-40.0,True,1.6254618167877197,1.0
91,right,mirror,40.0,True,1.573702335357666,1.0
92,left,mirror,-32.0,True,1.4020171165466309,1.0
93,left,log,-24.0,True,1.3280375003814697,1.0
94,right,mirror,32.0,True,1.453124761581421,1.0
95,right,mirror,40.0,True,1.353001356124878,1.0
96,right,log,16.0,True,1.746708631515503,1.0
97,right,mirror,16.0,True,1.7905192375183105,1.0
98,right,log,0.0,False,1.8072469234466553,1.0
99,right,mirror,24.0,True,1.3350176811218262,1.0
100,right,mirror,8.0,True,1.5421311855316162,1.0
101,right,mirror,32.0,True,1.3554410934448242,1.0
102,left,log,-40.0,True,1.7212607860565186,1.0
103,right,mirror,16.0,True,1.542245626449585,1.0
104,right,mirror,8.0,True,1.326995849609375,1.0
105,left,mirror,-40.0,True,2.0987775325775146,1.0
106,left,mirror,-16.0,True,1.673130750656128,1.0
107,left,mirror,-8.0,True,1.3186495304107666,1.0
108,left,log,-40.0,True,1.8992063999176025,1.0
109,left,mirror,0.0,False,1.7908971309661865,1.0
110,right,mirror,32.0,True,2.107454776763916,1.0
111,left,log,16.0,False,1.9219095706939697,1.0
112,right,log,0.0,False,1.9071271419525146,1.0
113,right,log,40.0,True,1.3214259147644043,1.0
114,right,log,0.0,False,1.9549834728240967,1.0
115,left,log,-24.0,True,1.6116302013397217,1.0
116,left,log,0.0,False,1.3731157779693604,1.0
117,left,mirror,-8.0,True,1.6752815246582031,1.0
118,left,log,0.0,False,1.898874044418335,1.0
119,left,log,40.0,False,2.776324987411499,1.0
120,left,mirror,-40.0,True,2.1111907958984375,1.0
121,left,mirror,-24.0,True,1.7129971981048584,1.0
122,right,log,24.0,True,1.562464952468872,1.0
123,left,mirror,-16.0,True,2.2631819248199463,1.0
124,left,mirror,-16.0,True,1.3332502841949463,1.0
125,right,mirror,24.0,True,1.3428173065185547,1.0
126,right,log,32.0,True,1.3302338123321533,1.0
127,left,log,-40.0,True,1.5977540016174316,1.0
128,right,mirror,8.0,True,1.376408338546753,1.0
129,left,mirror,0.0,False,2.2409050464630127,1.0
130,left,log,-16.0,True,1.4673817157745361,1.0
131,left,log,-24.0,True,1.3554885387420654,1.0
132,left,mirror,-24.0,True,1.4596166610717773,1.0
133,left,mirror,-8.0,True,1.3238615989685059,1.0
134,right,log,32.0,True,1.3343501091003418,1.0
135,right,mirror,8.0,True,1.5152966976165771,1.0
136,right,mirror,32.0,True,1.3572180271148682,1.0
137,left,log,-8.0,True,1.7428572177886963,1.0
138,right,mirror,32.0,True,0.6359467506408691,1.0
139,left,mirror,-8.0,True,1.3066644668579102,1.0
140,left,mirror,-24.0,True,1.4518637657165527,1.0
141,right,mirror,16.0,True,1.3389549255371094,1.0
142,right,log,16.0,True,0.7679643630981445,1.0
143,right,log,24.0,True,1.862236499786377,1.0
144,left,log,24.0,False,1.6907165050506592,1.0
145,right,mirror,40.0,True,1.3756773471832275,1.0
146,right,log,24.0,True,1.388174295425415,1.0
147,left,log,40.0,False,1.2036025524139404,1.0
148,right,mirror,24.0,True,0.6363472938537598,1.0
149,left,mirror,24.0,False,1.2586228847503662,1.0
150,left,mirror,-32.0,True,1.491985559463501,1.0
151,right,mirror,-32.0,False,2.2426867485046387,1.0
152,right,mirror,8.0,True,2.2394556999206543,1.0
153,left,mirror,-24.0,True,1.491225004196167,1.0
154,right,mirror,40.0,True,1.4175615310668945,1.0
155,left,mirror,-32.0,True,1.381765604019165,1.0
156,left,mirror,-16.0,True,1.4514415264129639,1.0
157,left,mirror,-40.0,True,1.4731621742248535,1.0
158,right,mirror,24.0,True,1.6258518695831299,1.0
159,left,log,24.0,False,2.7877767086029053,1.0
160,right,mirror,8.0,True,1.5058746337890625,1.0
161,left,log,-32.0,True,1.4768433570861816,1.0
162,left,log,-24.0,True,1.5880224704742432,1.0
163,left,log,-24.0,True,1.7040274143218994,1.0
164,left,mirror,-24.0,True,1.6146624088287354,1.0
165,right,log,-32.0,False,1.9603583812713623,1.0
166,left,log,-32.0,True,2.818589448928833,1.0
167,right,mirror,24.0,True,1.2960844039916992,1.0
168,right,log,40.0,True,1.3828809261322021,1.0
169,left,mirror,-8.0,True,1.6165809631347656,1.0
170,left,log,32.0,False,1.2872259616851807,1.0
171,left,mirror,-16.0,True,1.4691948890686035,1.0
172,right,log,24.0,True,1.4326674938201904,1.0
173,left,log,-24.0,True,2.1921868324279785,1.0
174,left,mirror,-24.0,True,1.4115409851074219,1.0
175,left,mirror,0.0,False,1.637115478515625,1.0
176,right,mirror,32.0,True,2.342385768890381,1.0
177,left,mirror,-32.0,True,1.4786136150360107,1.0
178,right,log,16.0,True,1.4718589782714844,1.0
179,left,log,-40.0,True,1.5416266918182373,1.0
180,left,log,16.0,False,2.376221179962158,1.0
181,left,mirror,-32.0,True,1.6195752620697021,1.0
182,left,log,-32.0,True,1.5604159832000732,1.0
183,right,log,32.0,True,1.3420493602752686,1.0
184,right,mirror,16.0,True,1.272507667541504,1.0
185,right,mirror,-32.0,False,10.380875587463379,1.0
186,right,mirror,8.0,True,2.6443593502044678,1.0
187,left,log,-24.0,True,1.5066723823547363,1.0
188,left,mirror,-40.0,True,1.6093451976776123,1.0
189,left,log,-24.0,True,1.4804682731628418,1.0
190,left,log,-32.0,True,1.5586862564086914,1.0
191,right,log,16.0,True,1.0091795921325684,1.0
192,left,log,-40.0,True,1.2749722003936768,1.0
193,left,mirror,-32.0,True,1.4454619884490967,1.0
194,right,mirror,8.0,True,1.2814040184020996,1.0
195,left,log,-8.0,True,1.6402099132537842,1.0
196,right,log,16.0,True,0.7675952911376953,1.0
197,right,log,0.0,False,1.35951566696167,1.0
198,left,mirror,-16.0,True,1.4949111938476562,1.0
199,left,log,-16.0,True,1.6327111721038818,1.0
200,right,log,24.0,True,2.077080726623535,1.0
201,right,mirror,32.0,True,1.9137864112854004,1.0
202,left,log,-40.0,True,1.3027546405792236,1.0
203,left,mirror,0.0,False,4.527984142303467,1.0
204,left,mirror,-8.0,True,1.294435739517212,1.0
205,right,log,8.0,True,1.3318417072296143,1.0
206,left,log,-16.0,True,1.323174238204956,1.0
207,left,mirror,-24.0,True,1.7440681457519531,1.0
208,right,mirror,40.0,True,1.316232442855835,1.0
209,right,mirror,32.0,True,1.281496286392212,1.0
210,left,log,32.0,False,1.6146125793457031,0.8714285714285714
211,left,log,-24.0,True,1.216698169708252,0.8714285714285714
212,right,log,24.0,True,1.443476676940918,0.8714285714285714
213,left,mirror,-24.0,True,1.1580395698547363,0.8714285714285714
214,left,mirror,0.0,False,1.207557201385498,0.8714285714285714
215,right,mirror,8.0,True,1.1521754264831543,0.8714285714285714
216,left,log,-40.0,True,1.191786766052246,0.8714285714285714
217,left,mirror,-40.0,True,1.4843881130218506,0.8714285714285714
218,left,mirror,-16.0,True,1.1532206535339355,0.8714285714285714
219,return,mirror,0.0,False,2.251227855682373,0.8714285714285714
220,left,log,-40.0,True,1.1440575122833252,0.8714285714285714
221,left,log,-40.0,True,50.897908210754395,0.8714285714285714
222,right,mirror,32.0,True,0.9049105644226074,0.8714285714285714
223,left,log,-24.0,True,1.4146742820739746,0.8714285714285714
224,right,log,0.0,False,1.215620756149292,0.8714285714285714
225,left,mirror,-16.0,True,1.8016865253448486,0.8714285714285714
226,right,log,24.0,True,1.6368296146392822,0.8714285714285714
227,right,mirror,24.0,True,1.233790636062622,0.8714285714285714
228,left,log,-32.0,True,1.65916109085083,0.8714285714285714
229,left,log,-24.0,True,1.555908441543579,0.8714285714285714
230,left,log,-8.0,True,1.612107276916504,0.7428571428571429
231,right,mirror,32.0,True,1.2906677722930908,0.7428571428571429
232,left,log,-16.0,True,1.3356077671051025,0.7428571428571429
233,left,log,-8.0,True,1.3757576942443848,0.7428571428571429
234,right,mirror,8.0,True,0.7154841423034668,0.7428571428571429
235,right,log,8.0,True,0.8197593688964844,0.7428571428571429
236,left,log,-24.0,True,0.9747509956359863,0.6142857142857142
237,right,log,0.0,False,0.9548218250274658,0.6142857142857142
238,right,mirror,24.0,True,1.141007661819458,0.6142857142857142
239,right,log,24.0,True,0.9757883548736572,0.6142857142857142
240,right,mirror,0.0,False,0.9926011562347412,0.6142857142857142
241,left,log,-32.0,True,1.1731772422790527,0.6142857142857142
242,left,log,0.0,False,1.084817886352539,0.6142857142857142
243,right,log,24.0,True,0.9038810729980469,0.6142857142857142
244,left,mirror,-16.0,True,1.2496850490570068,0.6142857142857142
245,right,log,32.0,True,1.3056557178497314,0.6142857142857142
246,left,log,-32.0,True,1.3610601425170898,0.6142857142857142
247,left,log,-16.0,True,0.8729221820831299,0.6142857142857142
248,right,mirror,40.0,True,0.9180154800415039,0.6142857142857142
249,right,mirror,16.0,True,0.9289326667785645,0.6142857142857142
250,left,log,-16.0,True,0.9138190746307373,0.6142857142857142
251,right,mirror,8.0,True,1.1869862079620361,0.48571428571428565
252,right,log,24.0,True,0.7388837337493896,0.48571428571428565
253,right,mirror,24.0,True,0.7868716716766357,0.48571428571428565
254,right,log,0.0,False,1.8068256378173828,0.48571428571428565
255,right,mirror,32.0,True,0.7592847347259521,0.48571428571428565
256,right,log,40.0,True,1.7006866931915283,0.48571428571428565
257,left,mirror,-8.0,True,2.5054068565368652,0.3571428571428571
258,left,mirror,0.0,False,1.1678102016448975,0.3571428571428571
259,left,log,-16.0,True,0.927762508392334,0.3571428571428571
260,right,mirror,32.0,True,0.6666946411132812,0.3571428571428571
261,right,mirror,24.0,True,0.5606131553649902,0.3571428571428571
262,right,mirror,24.0,True,0.9043800830841064,0.3571428571428571
263,right,mirror,-8.0,False,0.7211346626281738,0.22857142857142843
264,left,log,8.0,False,1.1751201152801514,0.22857142857142843
265,right,mirror,24.0,True,0.5414144992828369,0.22857142857142843
266,left,mirror,-24.0,True,0.5607023239135742,0.22857142857142843
267,right,log,32.0,True,0.5123841762542725,0.22857142857142843
268,left,mirror,-16.0,True,0.8091862201690674,0.22857142857142843
269,right,log,-16.0,False,1.8311152458190918,0.22857142857142843
270,right,log,32.0,True,0.5421617031097412,0.22857142857142843
271,left,log,32.0,False,1.2006101608276367,0.22857142857142843
272,left,log,-40.0,True,1.053365707397461,0.22857142857142843
273,left,mirror,-8.0,True,0.6250381469726562,0.22857142857142843
274,left,log,-8.0,True,1.0030691623687744,0.22857142857142843
275,left,log,-16.0,True,0.909045934677124,0.22857142857142843
276,left,mirror,-8.0,True,0.7214951515197754,0.22857142857142843
277,left,log,-24.0,True,1.9584267139434814,0.22857142857142843
278,right,mirror,40.0,True,0.7512004375457764,0.22857142857142843
279,left,mirror,-8.0,True,0.7943034172058105,0.22857142857142843
280,left,log,-8.0,True,0.7056229114532471,0.22857142857142843
281,right,mirror,40.0,True,0.6109001636505127,0.22857142857142843
282,right,mirror,32.0,True,1.2123920917510986,0.22857142857142843
283,right,log,8.0,True,0.8538320064544678,0.1
284,left,log,-32.0,True,0.8151347637176514,0.1
285,left,mirror,-8.0,True,0.6288275718688965,0.1
286,left,mirror,24.0,False,0.7291584014892578,0.1
287,right,log,-24.0,False,0.7427592277526855,0.1
288,right,log,-8.0,False,0.6953384876251221,0.1
289,left,mirror,8.0,False,0.8029849529266357,0.1
290,right,log,8.0,True,0.4937262535095215,0.1
291,right,log,-8.0,False,0.5498795509338379,0.1
292,right,log,24.0,True,0.4311404228210449,0.1
293,left,mirror,-8.0,True,0.57533860206604,0.1
294,right,log,-8.0,False,0.41697120666503906,0.1
295,right,log,16.0,True,0.5017311573028564,0.1
296,left,mirror,40.0,False,0.9907064437866211,0.1
297,left,mirror,-8.0,True,0.9210348129272461,0.1
298,right,log,-32.0,False,0.5992584228515625,0.1
299,left,mirror,16.0,False,0.5917518138885498,0.1
300,right,log,40.0,True,0.5242078304290771,0.1
301,right,log,-40.0,False,0.8755528926849365,0.1
302,left,mirror,32.0,False,0.5149538516998291,0.1
303,right,log,8.0,True,0.4483835697174072,0.1
304,left,mirror,-40.0,True,0.42015600204467773,0.1
305,left,mirror,32.0,False,0.5446760654449463,0.1
306,left,mirror,-16.0,True,0.723783016204834,0.1
307,left,mirror,40.0,False,0.5216336250305176,0.1
308,right,log,40.0,True,0.5643374919891357,0.1
309,left,mirror,-24.0,True,0.4125661849975586,0.1
310,left,mirror,40.0,False,0.5304582118988037,0.1
311,right,log,32.0,True,0.46798014640808105,0.1
312,left,mirror,-24.0,True,0.4500727653503418,0.1
313,left,mirror,32.0,False,0.5706005096435547,0.1
314,right,log,8.0,True,0.46113085746765137,0.1
315,left,mirror,-16.0,True,0.3679347038269043,0.1
316,right,log,40.0,True,0.5190379619598389,0.1
317,left,mirror,0.0,False,0.41501474380493164,0.1
318,left,mirror,16.0,False,0.6445324420928955,0.1
319,left,mirror,-24.0,True,0.4927949905395508,0.1
320,left,mirror,-32.0,True,0.5010874271392822,0.1
321,left,mirror,8.0,False,0.6491203308105469,0.1
322,left,mirror,32.0,False,0.5222005844116211,0.1
323,right,log,-40.0,False,0.7786078453063965,0.1
324,right,log,-24.0,False,0.6035587787628174,0.1
325,left,mirror,24.0,False,0.510136604309082,0.1
326,right,log,40.0,True,0.32036876678466797,0.1
327,left,mirror,24.0,False,0.5421943664550781,0.1
328,right,log,24.0,True,0.3582324981689453,0.1
329,left,mirror,8.0,False,0.44165682792663574,0.1
330,right,log,-16.0,False,0.629685640335083,0.1
331,right,log,-16.0,False,0.6112685203552246,0.1
332,right,log,24.0,True,0.632441520690918,0.1
333,right,log,-40.0,False,0.5036780834197998,0.1
334,right,log,-8.0,False,0.5236907005310059,0.1
335,right,log,8.0,True,0.4348304271697998,0.1
336,right,log,0.0,False,0.47973084449768066,0.1
337,right,log,-24.0,False,0.4738731384277344,0.1
338,left,mirror,-32.0,True,0.4348430633544922,0.1
339,right,log,-24.0,False,0.2864406108856201,0.1
340,left,mirror,32.0,False,0.37894296646118164,0.1
341,left,mirror,-32.0,True,0.5788490772247314,0.1
342,right,log,-40.0,False,0.468883752822876,0.1
343,left,mirror,-16.0,True,0.4602205753326416,0.1
344,left,mirror,40.0,False,0.6009566783905029,0.1
345,left,mirror,24.0,False,0.5314702987670898,0.1
346,right,log,8.0,True,0.661104679107666,0.1
347,right,log,24.0,True,0.4640932083129883,0.1
348,right,log,0.0,False,0.5049254894256592,0.1
349,right,mirror,32.0,True,0.7387204170227051,0.1
350,left,mirror,-8.0,True,0.4844803810119629,0.1
351,left,mirror,-8.0,True,0.5506472587585449,0.1
352,left,mirror,-16.0,True,0.47347259521484375,0.1
353,left,mirror,-40.0,True,0.44465208053588867,0.1
354,right,log,-40.0,False,0.6259779930114746,0.1
355,right,log,-16.0,False,0.6293680667877197,0.1
356,left,mirror,-40.0,True,0.44999265670776367,0.1
357,left,mirror,-8.0,True,0.6250319480895996,0.1
358,left,mirror,-32.0,True,0.5845997333526611,0.1
359,right,mirror,40.0,True,0.4949502944946289,0.1
360,left,mirror,24.0,False,0.5038611888885498,0.1
361,right,log,0.0,False,1.0854086875915527,0.1
362,right,log,8.0,True,0.5326504707336426,0.1
363,right,log,-40.0,False,0.5519845485687256,0.1
364,left,mirror,-24.0,True,0.5339386463165283,0.1
365,right,log,16.0,True,0.43248510360717773,0.1
366,right,log,-32.0,False,0.493938684463501,0.1
367,right,log,-16.0,False,0.5985503196716309,0.1
368,right,log,-40.0,False,0.6211984157562256,0.1
369,left,mirror,16.0,False,1.0582995414733887,0.1
370,left,mirror,16.0,False,0.6890580654144287,0.1
371,left,mirror,-8.0,True,0.5461339950561523,0.1
372,right,log,0.0,False,0.6004650592803955,0.1
373,left,mirror,-8.0,True,0.8401219844818115,0.1
374,right,log,8.0,True,0.46686363220214844,0.1
375,right,log,-40.0,False,0.50315260887146,0.1
376,left,mirror,-32.0,True,0.6159512996673584,0.1
377,right,mirror,40.0,True,0.5937919616699219,0.1
378,left,mirror,40.0,False,0.7315614223480225,0.1
379,left,mirror,-8.0,True,0.6658179759979248,0.1
380,right,log,16.0,True,0.5505757331848145,0.1
381,right,log,8.0,True,0.6164777278900146,0.1
382,right,log,-16.0,False,0.5120017528533936,0.1
383,right,log,-16.0,False,0.5340979099273682,0.1
384,right,log,-32.0,False,0.6144332885742188,0.1
385,right,log,-16.0,False,0.5223119258880615,0.1
386,right,log,-16.0,False,0.6435456275939941,0.1
387,right,log,40.0,True,0.5399069786071777,0.1
388,right,log,0.0,False,0.7333784103393555,0.1
389,left,mirror,0.0,False,0.8084557056427002,0.1
390,right,log,-32.0,False,0.5411567687988281,0.1
391,left,mirror,-24.0,True,0.5055270195007324,0.1
392,right,log,-32.0,False,0.44176816940307617,0.1
393,right,log,40.0,True,0.5090742111206055,0.1
394,left,mirror,-8.0,True,0.4596879482269287,0.1
395,right,log,40.0,True,0.3877260684967041,0.1
396,left,mirror,-8.0,True,0.983116865158081,0.1
397,left,mirror,32.0,False,0.5607316493988037,0.1
398,left,mirror,16.0,False,0.5694622993469238,0.1
399,right,log,-8.0,False,0.44710516929626465,0.1
400,left,mirror,24.0,False,0.5065374374389648,0.1
401,left,mirror,16.0,False,1.1407439708709717,0.1
402,left,mirror,-32.0,True,0.4941716194152832,0.1
403,right,log,-8.0,False,0.48879313468933105,0.1
404,left,mirror,0.0,False,0.44414424896240234,0.1
405,left,mirror,-32.0,True,0.5307619571685791,0.1
406,left,mirror,32.0,False,0.5567660331726074,0.1
407,right,log,-16.0,False,0.5100555419921875,0.1
408,right,log,24.0,True,0.47789478302001953,0.1
409,left,mirror,24.0,False,0.4919917583465576,0.1
410,left,mirror,-24.0,True,0.5031707286834717,0.1
411,right,mirror,40.0,True,0.8325073719024658,0.1
412,left,mirror,16.0,False,0.48970460891723633,0.1
413,right,log,8.0,True,0.49158501625061035,0.1
414,left,mirror,24.0,False,0.5237672328948975,0.1
415,left,mirror,8.0,False,0.5592105388641357,0.1
416,left,mirror,0.0,False,0.5331635475158691,0.1
417,right,log,-24.0,False,0.5864596366882324,0.1
418,left,mirror,-40.0,True,0.3851585388183594,0.1
419,left,mirror,16.0,False,0.568239688873291,0.1
420,left,mirror,24.0,False,0.5483427047729492,0.1
421,right,log,-32.0,False,0.7083797454833984,0.1
422,left,mirror,40.0,False,0.4805727005004883,0.1
423,right,log,-40.0,False,0.5183138847351074,0.1
424,left,mirror,8.0,False,0.49495363235473633,0.1
425,right,log,40.0,True,0.42531776428222656,0.1
426,left,mirror,-16.0,True,0.3592038154602051,0.1
427,left,mirror,-24.0,True,0.6102652549743652,0.1
428,right,log,16.0,True,0.5642645359039307,0.1
429,right,log,40.0,True,0.5284538269042969,0.1
430,right,log,-40.0,False,0.5786483287811279,0.1
431,right,log,-32.0,False,0.6049439907073975,0.1
432,right,log,-32.0,False,0.4970839023590088,0.1
433,left,mirror,-24.0,True,0.7543153762817383,0.1
434,left,mirror,-24.0,True,0.6799063682556152,0.1
435,right,mirror,40.0,True,0.5603947639465332,0.1
436,right,log,40.0,True,0.5681135654449463,0.1
437,right,log,-16.0,False,0.5534648895263672,0.1
438,left,mirror,-32.0,True,0.6479408740997314,0.1
439,left,mirror,8.0,False,0.5586862564086914,0.1
440,left,mirror,32.0,False,0.7132885456085205,0.1
441,left,mirror,32.0,False,0.5149519443511963,0.1
442,left,mirror,32.0,False,0.5539422035217285,0.1
443,right,log,-16.0,False,0.4751913547515869,0.1
444,right,log,-32.0,False,0.6123385429382324,0.1
445,right,log,-8.0,False,0.9046781063079834,0.1
446,right,log,-16.0,False,1.009521245956421,0.1
447,right,mirror,24.0,True,0.729081392288208,0.1
448,right,log,-32.0,False,0.679732084274292,0.1
449,left,mirror,8.0,False,1.502307415008545,0.1
450,left,mirror,8.0,False,0.6909675598144531,0.1
451,right,log,16.0,True,0.7792158126831055,0.1
452,right,log,8.0,True,0.44066452980041504,0.1
453,left,mirror,-16.0,True,0.6937041282653809,0.1
454,right,log,24.0,True,0.6008801460266113,0.1
455,right,mirror,40.0,True,1.136725902557373,0.1
456,left,mirror,-24.0,True,1.4584877490997314,0.1
457,right,mirror,-8.0,False,0.7346179485321045,0.1
458,right,log,16.0,True,0.7521805763244629,0.1
459,left,mirror,-16.0,True,0.7526497840881348,0.1
460,left,mirror,8.0,False,0.9355862140655518,0.1
461,left,mirror,-40.0,True,0.7698159217834473,0.1
462,right,log,32.0,True,1.018789529800415,0.1
463,right,log,40.0,True,1.2592408657073975,0.1
464,left,mirror,-16.0,True,1.1701128482818604,0.1
465,left,log,-16.0,True,1.8208143711090088,0.1
466,right,mirror,40.0,True,0.6581156253814697,0.1
467,right,log,24.0,True,1.2265241146087646,0.1
468,left,mirror,0.0,False,1.5058269500732422,0.1
469,right,mirror,32.0,True,1.0488543510437012,0.1
470,left,log,-32.0,True,0.7013187408447266,0.1
471,left,mirror,32.0,False,0.71624755859375,0.1
472,left,mirror,8.0,False,1.1478142738342285,0.1
473,right,log,32.0,True,0.5773208141326904,0.1
474,left,log,-8.0,True,0.7316253185272217,0.1
475,right,mirror,16.0,True,0.6723308563232422,0.1
476,left,mirror,40.0,False,1.039846658706665,0.1
477,right,log,-32.0,False,0.71079421043396,0.1
478,left,mirror,-40.0,True,0.8277015686035156,0.1
479,left,mirror,40.0,False,0.6585891246795654,0.1
480,left,log,-32.0,True,0.9363245964050293,0.1
481,right,log,-32.0,False,0.7269012928009033,0.1
482,right,log,0.0,False,0.7235937118530273,0.1
483,left,mirror,24.0,False,0.5926432609558105,0.1
484,left,mirror,32.0,False,0.7921345233917236,0.1
485,right,log,-16.0,False,0.4489707946777344,0.1
486,right,log,24.0,True,0.5815620422363281,0.1
487,left,mirror,-24.0,True,0.6830861568450928,0.1
488,right,log,16.0,True,0.5698564052581787,0.1
489,left,mirror,16.0,False,0.6705813407897949,0.1
490,left,mirror,-16.0,True,0.617232084274292,0.1
491,left,mirror,16.0,False,0.5048308372497559,0.1
492,right,log,0.0,False,0.5975930690765381,0.1
493,right,log,16.0,True,0.6184921264648438,0.1
494,left,log,8.0,False,0.7085452079772949,0.1
495,left,mirror,-16.0,True,0.550015926361084,0.1
496,right,log,16.0,True,1.067392110824585,0.1
497,right,mirror,24.0,True,0.9000887870788574,0.1
498,right,log,-8.0,False,1.5383250713348389,0.1
499,right,log,40.0,True,0.9010920524597168,0.1
500,left,mirror,-32.0,True,2.015402317047119,0.1
501,left,mirror,0.0,False,0.8612246513366699,0.1
502,left,log,-16.0,True,0.7685012817382812,0.1
503,left,log,-24.0,True,0.6837141513824463,0.1
504,left,mirror,-24.0,True,1.2196829319000244,0.1
505,left,log,-32.0,True,0.6722874641418457,0.1
506,right,log,32.0,True,0.54945969581604,0.1
507,right,mirror,24.0,True,0.6287493705749512,0.1
508,left,log,-16.0,True,1.0695929527282715,0.1
509,left,mirror,40.0,False,0.9678430557250977,0.1
510,right,log,-32.0,False,0.5970983505249023,0.1
511,left,mirror,-32.0,True,0.7120015621185303,0.1
512,right,log,-24.0,False,0.6322603225708008,0.1
513,right,log,0.0,False,0.8294501304626465,0.1
514,right,log,32.0,True,0.5686967372894287,0.1
515,left,mirror,-8.0,True,0.5433611869812012,0.1
