,Response,Test Stim,Test Speed,Correct,Time,Stim Time
143,right,mirror,16.0,True,0.5057151317596436,0.6142857142857142
144,left,log,-32.0,True,0.5060698986053467,0.6142857142857142
145,left,mirror,-24.0,True,4.674209117889404,0.6142857142857142
146,left,log,-24.0,True,0.5393271446228027,0.6142857142857142
147,right,mirror,8.0,True,0.5054619312286377,0.6142857142857142
148,left,mirror,-8.0,True,0.37171125411987305,0.6142857142857142
149,left,log,0.0,False,0.42224717140197754,0.6142857142857142
150,right,log,16.0,True,0.43814992904663086,0.6142857142857142
151,right,log,16.0,True,0.4402627944946289,0.6142857142857142
152,right,log,32.0,True,0.4231410026550293,0.6142857142857142
153,right,mirror,32.0,True,0.42903614044189453,0.6142857142857142
154,right,log,24.0,True,0.422684907913208,0.6142857142857142
155,right,log,32.0,True,0.5567159652709961,0.6142857142857142
156,right,log,-16.0,False,0.3722379207611084,0.6142857142857142
157,right,log,-32.0,False,9.268922090530396,0.6142857142857142
158,right,mirror,0.0,False,0.7319679260253906,0.6142857142857142
159,left,log,-24.0,True,0.42269086837768555,0.6142857142857142
160,right,mirror,24.0,True,0.43945980072021484,0.6142857142857142
161,right,mirror,0.0,False,0.50677490234375,0.6142857142857142
162,right,mirror,8.0,True,0.4223959445953369,0.6142857142857142
163,left,mirror,24.0,False,0.33908724784851074,0.6142857142857142
164,left,log,16.0,False,0.5062160491943359,0.6142857142857142
165,right,mirror,24.0,True,0.4899430274963379,0.6142857142857142
166,right,mirror,8.0,True,0.588918924331665,0.6142857142857142
167,left,log,-32.0,True,0.5731420516967773,0.6142857142857142
168,right,mirror,-16.0,False,0.3218569755554199,0.6142857142857142
169,right,mirror,0.0,False,0.45561790466308594,0.6142857142857142
170,right,log,32.0,True,0.6384587287902832,0.6142857142857142
171,right,log,32.0,True,0.6693689823150635,0.6142857142857142
172,left,mirror,-32.0,True,0.48682188987731934,0.6142857142857142
173,right,mirror,24.0,True,0.6233458518981934,0.6142857142857142
174,right,mirror,24.0,True,0.4209129810333252,0.6142857142857142
175,left,log,-8.0,True,0.4559450149536133,0.6142857142857142
176,right,mirror,-24.0,False,0.3724637031555176,0.6142857142857142
177,right,mirror,32.0,True,0.5065550804138184,0.6142857142857142
178,right,mirror,8.0,True,0.5729737281799316,0.6142857142857142
179,left,mirror,-32.0,True,0.45620298385620117,0.6142857142857142
180,left,log,-40.0,True,0.48892688751220703,0.6142857142857142
181,left,log,-32.0,True,0.35553407669067383,0.6142857142857142
182,left,mirror,0.0,False,0.4055008888244629,0.6142857142857142
183,right,log,8.0,True,0.6232001781463623,0.6142857142857142
184,left,mirror,-40.0,True,0.5894989967346191,0.6142857142857142
185,right,mirror,16.0,True,0.5063979625701904,0.6142857142857142
186,right,log,8.0,True,0.5564401149749756,0.6142857142857142
187,right,log,32.0,True,0.43976306915283203,0.6142857142857142
188,left,log,-40.0,True,0.6065518856048584,0.6142857142857142
189,right,mirror,-24.0,False,0.38920092582702637,0.6142857142857142
190,right,log,40.0,True,0.6308300495147705,0.6142857142857142
191,right,log,16.0,True,0.5562679767608643,0.6142857142857142
192,left,mirror,-40.0,True,0.5060842037200928,0.6142857142857142
193,right,log,40.0,True,0.5225389003753662,0.6142857142857142
194,left,log,-8.0,True,0.6468949317932129,0.6142857142857142
195,left,log,-24.0,True,0.47234606742858887,0.6142857142857142
196,left,log,-32.0,True,0.4699430465698242,0.6142857142857142
197,left,log,0.0,False,0.40504980087280273,0.6142857142857142
198,left,mirror,-24.0,True,0.5499119758605957,0.6142857142857142
199,left,mirror,-32.0,True,0.3721280097961426,0.6142857142857142
200,right,mirror,32.0,True,0.6076788902282715,0.6142857142857142
201,left,log,0.0,False,0.6071720123291016,0.6142857142857142
202,right,mirror,40.0,True,0.44014692306518555,0.6142857142857142
203,right,mirror,40.0,True,0.47306299209594727,0.6142857142857142
204,left,log,0.0,False,0.5894510746002197,0.6142857142857142
205,right,mirror,32.0,True,0.5571439266204834,0.6142857142857142
206,left,log,0.0,False,0.6061720848083496,0.6142857142857142
207,right,mirror,0.0,False,0.4892141819000244,0.6142857142857142
208,left,log,-24.0,True,0.5394370555877686,0.6142857142857142
209,left,log,-8.0,True,0.8202707767486572,0.6142857142857142
210,left,log,-32.0,True,0.45736002922058105,0.6142857142857142
211,left,log,-8.0,True,0.37249279022216797,0.6142857142857142
212,right,log,8.0,True,0.5901191234588623,0.6142857142857142
213,left,mirror,-40.0,True,0.5555710792541504,0.6142857142857142
214,right,log,40.0,True,0.5720980167388916,0.6142857142857142
215,left,log,-40.0,True,0.4233400821685791,0.6142857142857142
216,left,log,-24.0,True,0.48949694633483887,0.6142857142857142
217,right,mirror,-24.0,False,0.5895168781280518,0.6142857142857142
218,left,mirror,-8.0,True,0.4390430450439453,0.6142857142857142
219,right,mirror,32.0,True,0.5063939094543457,0.6142857142857142
220,left,mirror,-8.0,True,0.47304201126098633,0.6142857142857142
221,right,mirror,40.0,True,0.5228416919708252,0.6142857142857142
222,left,mirror,-32.0,True,0.3889141082763672,0.6142857142857142
223,left,log,-16.0,True,0.5220458507537842,0.6142857142857142
224,right,log,16.0,True,0.38820409774780273,0.6142857142857142
225,left,mirror,-24.0,True,0.42286205291748047,0.6142857142857142
226,right,mirror,24.0,True,0.35622406005859375,0.6142857142857142
227,right,log,8.0,True,0.5725860595703125,0.6142857142857142
228,left,mirror,-40.0,True,0.3891568183898926,0.6142857142857142
229,left,mirror,-16.0,True,0.5231728553771973,0.6142857142857142
230,right,log,24.0,True,0.4381380081176758,0.6142857142857142
231,right,mirror,40.0,True,0.5553438663482666,0.6142857142857142
232,right,log,24.0,True,0.42340087890625,0.6142857142857142
233,right,log,32.0,True,0.6229097843170166,0.6142857142857142
234,right,mirror,24.0,True,0.37197303771972656,0.6142857142857142
235,right,log,32.0,True,0.6447181701660156,0.6142857142857142
236,left,log,-40.0,True,0.6237568855285645,0.6142857142857142
237,right,mirror,32.0,True,0.42269110679626465,0.6142857142857142
238,right,mirror,24.0,True,0.40581202507019043,0.6142857142857142
239,right,mirror,-16.0,False,4.082345008850098,0.6142857142857142
240,left,log,-24.0,True,0.6659691333770752,0.6142857142857142
241,left,log,-40.0,True,0.4894740581512451,0.6142857142857142
242,right,mirror,-24.0,False,0.4389979839324951,0.6142857142857142
243,right,log,32.0,True,0.5061283111572266,0.6142857142857142
244,left,log,-32.0,True,0.4893357753753662,0.6142857142857142
245,right,mirror,32.0,True,44.86663866043091,0.6142857142857142
246,right,mirror,40.0,True,0.5555069446563721,0.6142857142857142
247,right,mirror,24.0,True,0.5563740730285645,0.6142857142857142
248,right,mirror,16.0,True,0.4403958320617676,0.6142857142857142
249,left,log,-32.0,True,0.48913073539733887,0.6142857142857142
250,left,log,-32.0,True,0.4059171676635742,0.6142857142857142
251,right,log,40.0,True,0.4058873653411865,0.6142857142857142
252,down,log,8.0,False,8.674923181533813,0.6142857142857142
253,left,mirror,-32.0,True,0.5721402168273926,0.6142857142857142
254,right,log,16.0,True,0.43986010551452637,0.6142857142857142
255,left,mirror,-24.0,True,0.43947601318359375,0.6142857142857142
256,right,log,24.0,True,0.38969993591308594,0.6142857142857142
257,right,log,40.0,True,0.5556230545043945,0.6142857142857142
258,left,mirror,-8.0,True,0.6225626468658447,0.6142857142857142
259,left,mirror,8.0,False,0.4390988349914551,0.6142857142857142
260,right,log,24.0,True,0.5069749355316162,0.6142857142857142
261,left,log,-32.0,True,0.4228091239929199,0.6142857142857142
262,right,log,24.0,True,0.555699348449707,0.6142857142857142
263,left,mirror,-32.0,True,0.40558409690856934,0.6142857142857142
264,right,log,16.0,True,0.4226970672607422,0.6142857142857142
265,left,mirror,8.0,False,0.48929905891418457,0.6142857142857142
266,right,log,0.0,False,0.7423577308654785,0.6142857142857142
267,right,log,16.0,True,0.5061702728271484,0.6142857142857142
268,right,log,8.0,True,0.48948121070861816,0.6142857142857142
269,right,log,32.0,True,0.37316083908081055,0.6142857142857142
270,left,mirror,-16.0,True,0.4211430549621582,0.6142857142857142
271,right,mirror,8.0,True,0.5396831035614014,0.6142857142857142
272,right,log,40.0,True,0.45624613761901855,0.6142857142857142
273,right,mirror,16.0,True,0.38988709449768066,0.6142857142857142
274,right,mirror,40.0,True,0.5061619281768799,0.6142857142857142
275,right,mirror,8.0,True,0.38929295539855957,0.6142857142857142
276,right,log,8.0,True,0.44012904167175293,0.6142857142857142
277,right,log,16.0,True,0.32297587394714355,0.6142857142857142
278,right,mirror,0.0,False,0.5736010074615479,0.6142857142857142
279,right,mirror,32.0,True,0.4388101100921631,0.6142857142857142
280,left,mirror,-16.0,True,0.4897270202636719,0.6142857142857142
281,left,mirror,-40.0,True,0.4726529121398926,0.6142857142857142
282,left,mirror,32.0,False,0.4559481143951416,0.6142857142857142
283,right,mirror,32.0,True,0.5899980068206787,0.6142857142857142
284,left,log,-8.0,True,0.28949904441833496,0.6142857142857142
285,right,log,24.0,True,0.40628623962402344,0.6142857142857142
286,left,mirror,-32.0,True,0.38886094093322754,0.6142857142857142
287,left,mirror,-24.0,True,0.43964290618896484,0.6142857142857142
288,left,log,0.0,False,0.40527987480163574,0.6142857142857142
289,left,mirror,-32.0,True,0.45502495765686035,0.6142857142857142
290,right,mirror,40.0,True,0.5563967227935791,0.6142857142857142
291,right,log,16.0,True,0.7521300315856934,0.6142857142857142
292,left,mirror,0.0,False,0.32254886627197266,0.6142857142857142
293,right,log,40.0,True,0.42242908477783203,0.6142857142857142
294,left,mirror,0.0,False,0.5062460899353027,0.6142857142857142
295,right,mirror,8.0,True,0.40602993965148926,0.6142857142857142
296,right,mirror,24.0,True,0.33963584899902344,0.6142857142857142
297,right,mirror,40.0,True,0.3557097911834717,0.6142857142857142
298,right,mirror,16.0,True,0.42273616790771484,0.6142857142857142
299,right,log,32.0,True,0.33910131454467773,0.6142857142857142
300,right,log,-40.0,False,0.37172412872314453,0.6142857142857142
301,right,log,16.0,True,0.4562690258026123,0.6142857142857142
302,right,log,32.0,True,0.35574984550476074,0.6142857142857142
303,right,log,-32.0,False,0.3556859493255615,0.6142857142857142
304,right,mirror,24.0,True,0.4730808734893799,0.6142857142857142
305,left,mirror,-8.0,True,0.33910703659057617,0.6142857142857142
306,right,log,32.0,True,0.3721640110015869,0.6142857142857142
307,left,log,-16.0,True,0.37180495262145996,0.6142857142857142
308,right,mirror,-8.0,False,0.33960795402526855,0.6142857142857142
309,left,mirror,-40.0,True,0.33861708641052246,0.6142857142857142
310,left,mirror,-24.0,True,0.30549097061157227,0.6142857142857142
311,right,log,24.0,True,0.42282700538635254,0.6142857142857142
312,right,mirror,16.0,True,0.5399928092956543,0.6142857142857142
313,left,mirror,-32.0,True,0.3553938865661621,0.6142857142857142
314,right,log,16.0,True,0.4058401584625244,0.6142857142857142
315,left,mirror,40.0,False,0.3890702724456787,0.6142857142857142
316,left,mirror,-24.0,True,0.5236148834228516,0.6142857142857142
317,right,mirror,-32.0,False,0.3397550582885742,0.6142857142857142
318,left,log,-24.0,True,0.4735710620880127,0.6142857142857142
319,right,log,16.0,True,0.43952393531799316,0.6142857142857142
320,left,mirror,-24.0,True,0.38997697830200195,0.6142857142857142
321,left,mirror,-40.0,True,0.6229829788208008,0.6142857142857142
322,left,mirror,-24.0,True,0.4559462070465088,0.6142857142857142
323,right,log,40.0,True,0.45577502250671387,0.6142857142857142
324,left,mirror,-24.0,True,0.37250614166259766,0.6142857142857142
325,left,mirror,-24.0,True,0.3724541664123535,0.6142857142857142
326,right,mirror,40.0,True,0.4886188507080078,0.6142857142857142
327,left,log,-8.0,True,0.33966898918151855,0.6142857142857142
328,right,log,-16.0,False,0.35631489753723145,0.6142857142857142
329,right,mirror,40.0,True,0.4396982192993164,0.6142857142857142
330,right,mirror,32.0,True,0.4892139434814453,0.6142857142857142
331,left,log,-40.0,True,0.48912692070007324,0.6142857142857142
332,left,mirror,-16.0,True,0.6429538726806641,0.6142857142857142
333,right,mirror,8.0,True,0.5401468276977539,0.6142857142857142
334,left,mirror,-16.0,True,0.38985323905944824,0.6142857142857142
335,left,log,-40.0,True,0.589622974395752,0.6142857142857142
336,left,log,-40.0,True,0.4223601818084717,0.6142857142857142
337,right,log,8.0,True,0.6233608722686768,0.6142857142857142
338,right,log,16.0,True,0.5729479789733887,0.6142857142857142
339,left,log,-40.0,True,0.5568718910217285,0.6142857142857142
340,left,mirror,-16.0,True,0.4567880630493164,0.6142857142857142
341,right,log,32.0,True,0.5227992534637451,0.6142857142857142
342,left,mirror,-16.0,True,0.4561300277709961,0.6142857142857142
343,left,log,-40.0,True,0.4393188953399658,0.6142857142857142
344,left,mirror,-8.0,True,0.5225851535797119,0.6142857142857142
345,left,mirror,-16.0,True,0.4890313148498535,0.6142857142857142
346,left,log,-40.0,True,0.5400292873382568,0.6142857142857142
347,left,mirror,-40.0,True,0.5564930438995361,0.6142857142857142
348,left,log,-8.0,True,0.38898611068725586,0.6142857142857142
349,left,mirror,-8.0,True,0.7800130844116211,0.6142857142857142
350,left,log,-24.0,True,0.4389162063598633,0.6142857142857142
351,right,mirror,24.0,True,0.5898070335388184,0.6142857142857142
352,left,log,-40.0,True,0.4232351779937744,0.6142857142857142
353,left,mirror,-24.0,True,5.737591028213501,0.6142857142857142
354,left,mirror,-32.0,True,0.48798203468322754,0.6142857142857142
355,right,log,8.0,True,0.5732238292694092,0.6142857142857142
356,left,mirror,-32.0,True,0.421875,0.6142857142857142
357,right,log,8.0,True,0.4394102096557617,0.6142857142857142
358,left,mirror,0.0,False,0.662376880645752,0.6142857142857142
359,right,mirror,8.0,True,0.4227938652038574,0.6142857142857142
360,right,log,8.0,True,0.5897343158721924,0.6142857142857142
361,left,mirror,-24.0,True,0.4231140613555908,0.6142857142857142
362,left,mirror,-24.0,True,0.4054138660430908,0.6142857142857142
363,left,log,-32.0,True,0.33922696113586426,0.6142857142857142
364,right,mirror,0.0,False,0.33886122703552246,0.6142857142857142
365,left,log,-32.0,True,0.3888740539550781,0.6142857142857142
366,left,mirror,-8.0,True,0.40621209144592285,0.6142857142857142
367,right,log,32.0,True,0.45658397674560547,0.6142857142857142
368,left,log,8.0,False,0.27286505699157715,0.6142857142857142
369,left,mirror,-16.0,True,0.48944997787475586,0.6142857142857142
370,left,log,-32.0,True,0.38971972465515137,0.6142857142857142
371,left,log,-8.0,True,0.40640902519226074,0.6142857142857142
372,left,log,-8.0,True,0.3229401111602783,0.6142857142857142
373,right,mirror,8.0,True,0.5398008823394775,0.6142857142857142
374,left,mirror,16.0,False,0.3554847240447998,0.6142857142857142
375,right,mirror,8.0,True,0.4721660614013672,0.6142857142857142
376,right,mirror,16.0,True,0.5069098472595215,0.6142857142857142
377,right,mirror,0.0,False,0.716620922088623,0.6142857142857142
378,left,mirror,-40.0,True,0.5227081775665283,0.6142857142857142
379,right,mirror,40.0,True,0.5563228130340576,0.6142857142857142
380,right,log,40.0,True,0.7084500789642334,0.6142857142857142
381,right,mirror,24.0,True,0.4389798641204834,0.6142857142857142
382,right,mirror,0.0,False,0.3397989273071289,0.6142857142857142
383,left,log,-8.0,True,0.5060319900512695,0.6142857142857142
384,left,mirror,-24.0,True,0.5394129753112793,0.6142857142857142
385,left,log,40.0,False,0.38922595977783203,0.6142857142857142
386,right,mirror,-16.0,False,0.4221210479736328,0.6142857142857142
387,left,log,-32.0,True,0.4896261692047119,0.6142857142857142
388,left,mirror,-16.0,True,0.48894500732421875,0.6142857142857142
389,right,mirror,32.0,True,0.5069420337677002,0.6142857142857142
390,left,log,-8.0,True,0.5568749904632568,0.6142857142857142
391,left,mirror,-24.0,True,0.4560568332672119,0.6142857142857142
392,left,mirror,-24.0,True,0.39002203941345215,0.6142857142857142
393,right,log,16.0,True,0.4901268482208252,0.6142857142857142
394,left,log,-16.0,True,0.5392768383026123,0.6142857142857142
395,right,log,32.0,True,0.43929290771484375,0.6142857142857142
396,right,log,40.0,True,0.4557301998138428,0.6142857142857142
397,right,mirror,40.0,True,0.3556480407714844,0.6142857142857142
398,right,log,40.0,True,0.3563041687011719,0.6142857142857142
399,right,mirror,-8.0,False,0.38971805572509766,0.6142857142857142
400,left,log,-24.0,True,0.506972074508667,0.6142857142857142
401,left,mirror,-8.0,True,0.5062439441680908,0.6142857142857142
402,right,log,32.0,True,0.5561878681182861,0.6142857142857142
403,right,mirror,16.0,True,0.5732579231262207,0.6142857142857142
404,left,log,-16.0,True,0.42209792137145996,0.6142857142857142
405,left,log,-24.0,True,0.5068209171295166,0.6142857142857142
406,right,mirror,8.0,True,0.5056209564208984,0.6142857142857142
407,left,mirror,-16.0,True,0.5563392639160156,0.6142857142857142
408,left,mirror,-40.0,True,0.6939749717712402,0.6142857142857142
409,right,log,24.0,True,0.4901759624481201,0.6142857142857142
410,left,log,-24.0,True,0.5733799934387207,0.6142857142857142
411,right,mirror,24.0,True,0.3887951374053955,0.6142857142857142
412,left,log,-16.0,True,0.3562018871307373,0.48571428571428565
413,right,mirror,24.0,True,0.3895139694213867,0.48571428571428565
414,left,log,-16.0,True,0.3556220531463623,0.48571428571428565
415,right,log,24.0,True,0.38898515701293945,0.48571428571428565
416,right,log,32.0,True,20.494208812713623,0.48571428571428565
417,right,mirror,-32.0,False,0.45545005798339844,0.48571428571428565
418,right,mirror,16.0,True,0.40964388847351074,0.3571428571428571
419,left,log,-8.0,True,0.4547090530395508,0.3571428571428571
420,right,mirror,40.0,True,0.3561239242553711,0.3571428571428571
421,left,log,32.0,False,0.3727240562438965,0.3571428571428571
422,right,log,16.0,True,0.4568006992340088,0.3571428571428571
423,left,mirror,-16.0,True,0.4842836856842041,0.3571428571428571
424,right,log,40.0,True,0.3360326290130615,0.22857142857142843
425,right,log,24.0,True,0.41453123092651367,0.22857142857142843
426,left,log,-8.0,True,0.39270997047424316,0.22857142857142843
427,right,mirror,32.0,True,0.3224949836730957,0.22857142857142843
428,right,mirror,24.0,True,0.36385607719421387,0.22857142857142843
429,right,log,8.0,True,0.4286520481109619,0.22857142857142843
430,left,mirror,-32.0,True,0.31630706787109375,0.1
431,right,log,-40.0,False,0.2285759449005127,0.1
432,left,mirror,32.0,False,0.36042284965515137,0.1
433,left,log,-32.0,True,0.3291492462158203,0.1
434,right,log,-40.0,False,2.7284891605377197,0.1
435,right,mirror,16.0,True,0.35267114639282227,0.1
436,left,log,40.0,False,0.29543280601501465,0.1
437,left,log,-32.0,True,0.31879210472106934,0.1
438,right,log,16.0,True,0.2649848461151123,0.1
439,left,log,32.0,False,0.40984487533569336,0.1
440,right,mirror,0.0,False,0.3476700782775879,0.1
441,right,log,24.0,True,0.2327878475189209,0.1
442,left,mirror,-32.0,True,0.36235904693603516,0.1
443,right,mirror,16.0,True,0.2968409061431885,0.1
444,right,mirror,0.0,False,0.4090292453765869,0.1
445,right,mirror,16.0,True,0.3883519172668457,0.1
446,left,log,-8.0,True,0.3938169479370117,0.1
447,right,log,0.0,False,0.3432471752166748,0.1
448,right,mirror,-8.0,False,0.6192209720611572,0.1
449,left,log,-40.0,True,0.2535851001739502,0.1
450,right,mirror,-24.0,False,0.28795289993286133,0.1
451,left,mirror,-24.0,True,0.46824193000793457,0.1
452,right,log,24.0,True,0.463482141494751,0.1
