,Response,Test Stim,Test Speed,Correct,Time,Stim Time
0,left,log,-16.0,True,2.2850887775421143,1.0
1,left,mirror,-8.0,True,2.126274824142456,1.0
2,left,mirror,-16.0,True,0.639869213104248,1.0
3,left,log,-8.0,True,0.7069110870361328,1.0
4,right,mirror,40.0,True,1.8533499240875244,1.0
5,right,log,24.0,True,2.4617462158203125,1.0
6,left,mirror,-16.0,True,0.8400599956512451,0.8714285714285714
7,left,mirror,-8.0,True,2.028590202331543,0.8714285714285714
8,left,log,0.0,False,0.23868513107299805,0.8714285714285714
9,right,log,8.0,True,0.9439091682434082,0.8714285714285714
10,left,log,0.0,False,0.6064960956573486,0.8714285714285714
11,right,mirror,24.0,True,0.6066122055053711,0.8714285714285714
12,left,mirror,-40.0,True,1.4560329914093018,0.8714285714285714
13,right,mirror,16.0,True,0.6232190132141113,0.8714285714285714
14,left,mirror,0.0,False,4.790891885757446,0.8714285714285714
15,left,mirror,-40.0,True,1.0587258338928223,0.8714285714285714
16,left,log,-16.0,True,1.582712173461914,0.8714285714285714
17,right,log,0.0,False,1.2431190013885498,0.8714285714285714
18,left,log,-16.0,True,1.3368899822235107,0.8714285714285714
19,left,mirror,40.0,False,64.40523386001587,0.8714285714285714
20,left,log,-40.0,True,1.5194339752197266,0.8714285714285714
21,right,log,24.0,True,0.6396350860595703,0.8714285714285714
22,right,mirror,40.0,True,0.47318601608276367,0.8714285714285714
23,left,mirror,-16.0,True,0.47299790382385254,0.8714285714285714
24,right,log,8.0,True,0.47286415100097656,0.8714285714285714
25,left,mirror,-8.0,True,0.5227739810943604,0.8714285714285714
26,left,log,-24.0,True,0.5229401588439941,0.8714285714285714
27,right,log,0.0,False,0.7068641185760498,0.8714285714285714
28,right,mirror,24.0,True,0.5732321739196777,0.8714285714285714
29,right,mirror,16.0,True,0.7235071659088135,0.8714285714285714
30,right,mirror,40.0,True,1.0618751049041748,0.8714285714285714
31,left,mirror,-40.0,True,2.549377918243408,0.8714285714285714
32,left,log,-40.0,True,0.7403008937835693,0.8714285714285714
33,right,mirror,24.0,True,0.6398861408233643,0.8714285714285714
34,right,mirror,8.0,True,0.7065660953521729,0.8714285714285714
35,left,log,-32.0,True,0.5565118789672852,0.8714285714285714
36,left,log,8.0,False,4.042065858840942,0.7428571428571429
37,right,mirror,40.0,True,0.5392229557037354,0.7428571428571429
38,right,mirror,24.0,True,3.6361427307128906,0.7428571428571429
39,left,mirror,-16.0,True,0.7230148315429688,0.7428571428571429
40,left,mirror,-32.0,True,0.5232977867126465,0.7428571428571429
41,left,log,-32.0,True,0.42358899116516113,0.7428571428571429
42,left,log,-32.0,True,0.40593791007995605,0.6142857142857142
43,right,mirror,24.0,True,0.4392409324645996,0.6142857142857142
44,left,mirror,-24.0,True,0.5231218338012695,0.6142857142857142
45,right,mirror,24.0,True,0.4061460494995117,0.6142857142857142
46,right,mirror,-16.0,False,1.510981798171997,0.6142857142857142
47,right,mirror,8.0,True,0.5396208763122559,0.6142857142857142
48,right,mirror,8.0,True,4.1040871143341064,0.48571428571428565
49,right,log,16.0,True,0.0715792179107666,0.48571428571428565
50,right,mirror,8.0,True,0.7706282138824463,0.48571428571428565
51,left,mirror,-40.0,True,0.5493941307067871,0.48571428571428565
52,left,log,-40.0,True,0.6926250457763672,0.48571428571428565
53,left,mirror,24.0,False,79.27273201942444,0.48571428571428565
54,right,log,40.0,True,0.5545570850372314,0.3571428571428571
55,right,mirror,40.0,True,0.4424419403076172,0.3571428571428571
56,left,mirror,-8.0,True,10.171334266662598,0.3571428571428571
57,right,log,0.0,False,0.8615379333496094,0.3571428571428571
58,left,log,-8.0,True,0.716968297958374,0.3571428571428571
59,left,mirror,-40.0,True,0.6454970836639404,0.3571428571428571
60,left,log,-32.0,True,0.5666308403015137,0.22857142857142843
61,right,mirror,32.0,True,0.4607548713684082,0.22857142857142843
62,left,mirror,-40.0,True,0.515125036239624,0.22857142857142843
63,left,log,-32.0,True,0.49544501304626465,0.22857142857142843
64,left,log,-32.0,True,0.5715579986572266,0.22857142857142843
65,space,mirror,-32.0,False,13.67018985748291,0.22857142857142843
66,right,log,32.0,True,0.5145342350006104,0.1
67,right,log,0.0,False,1.4190762042999268,0.1
68,right,log,32.0,True,1.1233019828796387,0.1
69,left,mirror,-8.0,True,3.8263909816741943,0.1
70,left,mirror,-40.0,True,0.6594061851501465,0.1
71,left,log,-8.0,True,0.5537099838256836,0.1
