,Response,Test Stim,Test Speed,Correct,Time,Stim Time
0,right,log,16.0,True,3.2744109630584717,1.0
1,left,log,-40.0,True,2.246729850769043,1.0
2,right,mirror,16.0,True,2.3539538383483887,1.0
3,left,mirror,-40.0,True,2.0479371547698975,1.0
4,right,mirror,24.0,True,1.9182181358337402,1.0
5,right,mirror,24.0,True,1.7883079051971436,1.0
6,right,mirror,32.0,True,1.7761707305908203,0.8714285714285714
7,right,mirror,24.0,True,2.0908524990081787,0.8714285714285714
8,right,mirror,32.0,True,1.832970142364502,0.8714285714285714
9,right,mirror,16.0,True,2.0962562561035156,0.8714285714285714
10,right,mirror,8.0,True,1.9327430725097656,0.8714285714285714
11,right,mirror,40.0,True,1.8081953525543213,0.8714285714285714
12,left,log,-24.0,True,1.8351280689239502,0.7428571428571429
13,right,log,32.0,True,1.6998939514160156,0.7428571428571429
14,left,mirror,-32.0,True,1.6877031326293945,0.7428571428571429
15,left,log,-40.0,True,2.41740083694458,0.7428571428571429
16,left,log,-16.0,True,1.9913382530212402,0.7428571428571429
17,left,log,0.0,False,1.6485698223114014,0.7428571428571429
18,right,mirror,8.0,True,1.9536845684051514,0.6142857142857142
19,left,log,-8.0,True,1.7393569946289062,0.6142857142857142
20,right,mirror,24.0,True,1.8535161018371582,0.6142857142857142
21,left,log,-24.0,True,1.5916430950164795,0.6142857142857142
22,right,log,8.0,True,1.7734251022338867,0.6142857142857142
23,left,log,-16.0,True,1.9461133480072021,0.6142857142857142
24,right,mirror,16.0,True,1.557917594909668,0.48571428571428565
25,left,log,-8.0,True,2.0602667331695557,0.48571428571428565
26,left,log,-40.0,True,1.7129590511322021,0.48571428571428565
27,left,log,-40.0,True,1.7455289363861084,0.48571428571428565
28,left,mirror,-8.0,True,1.9171278476715088,0.48571428571428565
29,right,log,16.0,True,1.6732549667358398,0.48571428571428565
30,left,mirror,-8.0,True,1.5059490203857422,0.3571428571428571
31,right,mirror,40.0,True,1.5363199710845947,0.3571428571428571
32,right,log,16.0,True,1.9289839267730713,0.3571428571428571
33,right,log,0.0,False,1.4716708660125732,0.3571428571428571
34,right,log,8.0,True,1.5990746021270752,0.3571428571428571
35,left,mirror,-16.0,True,1.6562483310699463,0.3571428571428571
36,left,log,-24.0,True,1.863722562789917,0.22857142857142843
37,right,log,40.0,True,1.1309819221496582,0.22857142857142843
38,left,log,-40.0,True,1.158818244934082,0.22857142857142843
39,left,log,-8.0,True,1.865006923675537,0.22857142857142843
40,right,mirror,16.0,True,1.4463093280792236,0.22857142857142843
41,right,mirror,40.0,True,1.5093114376068115,0.22857142857142843
42,left,log,-16.0,True,1.5838406085968018,0.1
43,right,mirror,24.0,True,1.3419208526611328,0.1
44,left,log,-32.0,True,1.499605417251587,0.1
45,left,log,-32.0,True,1.6099505424499512,0.1
46,right,log,8.0,True,1.61641263961792,0.1
47,left,mirror,-40.0,True,1.3075780868530273,0.1
